OBJECTID,TREE_LEVEL,GEOL_CODE_INT,GEOL_CODE,PARENT_REF,GERMAN
8153,3.0,15202631,Vlit502631,15202266.0,Urseren-Garvera-Zone: Permokarbon: Metarhyolith
8154,3.0,15202632,Vlit502632,15202266.0,Urseren-Garvera-Zone: Permokarbon: Chloritschiefer
8262,3.0,15202633,Vlit502633,15202266.0,Urseren-Garvera-Zone: Permokarbon: Graphitschiefer
8265,2.0,15202634,Vlit502634,15202340.0,Gotthard-Decke: Prävariszischer Orthogneis
8267,2.0,15202635,Vlit502635,15202340.0,Gotthard-Decke: Prävariszischer Augengneis
8270,2.0,15202636,Vlit502636,15202340.0,Gotthard-Decke: Prävariszischer Paragneis
8273,1.0,15202637,Vlit502637,0.0,Camosci-Decke: Paragneis
8275,1.0,15202638,Vlit502638,0.0,Camosci-Decke: Lias-Dogger
8277,2.0,15202639,Vlit502639,15202638.0,Camosci-Decke: Lias-Dogger: Kalkglimmerschiefer
8279,2.0,15202640,Vlit502640,15202638.0,Camosci-Decke: Lias-Dogger: Granatglimmerschiefer
8282,1.0,15202641,Vlit502641,0.0,Camosci-Decke: Lias
8285,1.0,15202642,Vlit502642,0.0,Camosci-Decke: Trias
8287,2.0,15202643,Vlit502643,15202642.0,Camosci-Decke: sandige Trias
8289,2.0,15202644,Vlit502644,15202642.0,Camosci-Decke: karbonatische Trias
8291,1.0,15202645,Vlit502645,0.0,Urseren-Garvera-Zone: Mesozoikum undiff.
8044,2.0,15202646,Vlit502646,15202645.0,Urseren-Garvera-Zone: Trias
8041,1.0,15202647,Vlit502647,0.0,Nufenen-Zone: Trias
8048,1.0,15202648,Vlit502648,0.0,Nufenen-Zone: Lias undiff.
911,1.0,15203001,Vlit503001,0.0,Niesen-Flysch
912,2.0,15203002,Vlit503002,15203001.0,Chesselbach-Formation
913,2.0,15203003,Vlit503003,15203001.0,Seron-Formation
914,2.0,15203004,Vlit503004,15203001.0,Niesenkulm-Formation
915,2.0,15203005,Vlit503005,15203001.0,Frutigen-Formation
916,1.0,15203006,Vlit503006,0.0,Grande-Eau-Formation
917,2.0,15203007,Vlit503007,15203006.0,Langy-Member
918,2.0,15203008,Vlit503008,15203006.0,Forclaz-Member
919,2.0,15203009,Vlit503009,15203006.0,Grès de Passage
920,2.0,15203010,Vlit503010,15203006.0,Leyderry-Member
921,2.0,15203011,Vlit503011,15203006.0,Raverette-Member
922,2.0,15203012,Vlit503012,15203006.0,Schistes à Miches
923,2.0,15203013,Vlit503013,15203268.0,Murgaz-Kalk
924,1.0,15203014,Vlit503014,0.0,Trias der Niesen-Decke
925,1.0,15203015,Vlit503015,0.0,Chlussli-Formation
926,1.0,15203016,Vlit503016,0.0,Coulaytes-Melange
928,1.0,15203017,Vlit503017,0.0,Cuvigne-Derrey-Formation
929,1.0,15203018,Vlit503018,0.0,Couches-Rouges-Gruppe
930,2.0,15203019,Vlit503019,15203018.0,Chenaux-Rouges-Formation
931,3.0,15203020,Vlit503020,15203019.0,Hochmatt-Kalkarenit
932,3.0,15203021,Vlit503021,15203019.0,Chenaux-Rouges-Mineralkruste
933,2.0,15203022,Vlit503022,15203018.0,Forclettes-Formation
934,3.0,15203023,Vlit503023,15203022.0,Roter-Sattel-Hartgrund
935,3.0,15203024,Vlit503024,15203022.0,Beaumont-Konglomerat
936,3.0,15203025,Vlit503025,15203022.0,Rayes-Kalk
937,3.0,15203026,Vlit503026,15203022.0,Pissot-Member
938,2.0,15203027,Vlit503027,15203018.0,Rote-Platte-Formation
939,3.0,15203028,Vlit503028,15203027.0,Wildenbach-Member
940,4.0,15203029,Vlit503029,15203028.0,Pra-du-Pont-Hartgrund
941,3.0,15203030,Vlit503030,15203027.0,Rontins-Member
942,3.0,15203031,Vlit503031,15203027.0,Allières-Member
943,3.0,15203032,Vlit503032,15203027.0,Gérignoz-Kalk
944,3.0,15203033,Vlit503033,15203027.0,Plagersflue-Kalkarenit
945,1.0,15203034,Vlit503034,0.0,Intyamon-Formation
946,2.0,15203035,Vlit503035,15203034.0,Chällihorn-Member
947,2.0,15203036,Vlit503036,15203034.0,Comba-d'Avau-Member
948,2.0,15203037,Vlit503037,15203034.0,Rodosex-Member
949,1.0,15203038,Vlit503038,0.0,Sciernes-d'Albeuve-Formation
950,2.0,15203039,Vlit503039,15203269.0,Moléson-Formation
951,2.0,15203040,Vlit503040,15203269.0,Torrent-de-Lessoc-Formation
952,2.0,15203041,Vlit503041,15203272.0,Staldengraben-Formation
953,3.0,15203042,Vlit503042,15203041.0,Col-de-Lys-Member
954,3.0,15203043,Vlit503043,15203041.0,Vanil-Carré-Member
955,3.0,15203044,Vlit503044,15203041.0,Verdy-Member
956,3.0,15203045,Vlit503045,15203041.0,Soladier-Member
957,2.0,15203046,Vlit503046,15203272.0,Sommant-Formation
959,2.0,15203047,Vlit503047,15203275.0,Rossinière-Formation
960,2.0,15203048,Vlit503048,15203275.0,Heiti-Formation
961,2.0,15203049,Vlit503049,15203275.0,Combe-du-Pissot-Formation
962,3.0,15203050,Vlit503050,15203049.0,Chevalets-Member
963,3.0,15203051,Vlit503051,15203049.0,Creux-de-l'Ours-Member
964,2.0,15203052,Vlit503052,15203275.0,Petit-Liençon-Formation
965,2.0,15203053,Vlit503053,15203275.0,Arvel-Formation
966,2.0,15203054,Vlit503054,15203275.0,Grande-Bonavau-Formation
967,2.0,15203055,Vlit503055,15203275.0,Chauderon-Formation
968,2.0,15203056,Vlit503056,15203275.0,Vudalla-Formation
969,3.0,15203057,Vlit503057,15203056.0,Bois-de-Luan-Member
970,3.0,15203058,Vlit503058,15203056.0,Agreblierai-Member
971,2.0,15203059,Vlit503059,15203275.0,Col-de-Tompey-Formation
972,2.0,15203060,Vlit503060,15203276.0,Plan-Falcon-Formation
973,2.0,15203061,Vlit503061,15203276.0,Dolomies Blondes
974,2.0,15203062,Vlit503062,15203276.0,Clôt-la-Cime-Formation
975,1.0,15203063,Vlit503063,0.0,Neokom
976,2.0,15203064,Vlit503064,15203269.0,Malmkalk
977,2.0,15203065,Vlit503065,15203269.0,Knollenargovien
978,2.0,15203066,Vlit503066,15203272.0,Griggeli-Formation
979,3.0,15203067,Vlit503067,15203066.0,Mythen-Kieselkalk
980,3.0,15203068,Vlit503068,15203066.0,Griggeli-Bank
981,2.0,15203069,Vlit503069,15203272.0,Gibel-Formation
982,3.0,15203070,Vlit503070,15203069.0,Rämsi-Member
983,3.0,15203071,Vlit503071,15203069.0,Gibel-Member
984,4.0,15203072,Vlit503072,15203071.0,Steinberg-Konglomerat
985,3.0,15203073,Vlit503073,15203069.0,Musenalp-Member
986,2.0,15203074,Vlit503074,15203272.0,Stanserhorn-Formation
987,3.0,15203075,Vlit503075,15203074.0,Zoophycos-Schichten
988,3.0,15203076,Vlit503076,15203074.0,Spis-Kalk
989,3.0,15203077,Vlit503077,15203074.0,«Posidonienschiefer» (der Stanserhorn-Fm.)
990,2.0,15203078,Vlit503078,15203275.0,Obflue-Formation
991,2.0,15203079,Vlit503079,15203275.0,Brand-Formation
992,2.0,15203080,Vlit503080,15203275.0,Horngraben-Formation
993,2.0,15203081,Vlit503081,15203276.0,Lückengraben-Formation
994,2.0,15203082,Vlit503082,15203269.0,Dorfflüe-Formation
995,3.0,15203083,Vlit503083,15203082.0,Gummfluh-Mikrofazies
996,3.0,15203084,Vlit503084,15203082.0,Pfad-Mikrofazies
997,3.0,15203085,Vlit503085,15203082.0,Rindenkorn-Mikrofazies
998,3.0,15203086,Vlit503086,15203082.0,Gastlosen-Oolith
999,3.0,15203087,Vlit503087,15203082.0,Wandfluh-Mikrofazies
1000,2.0,15203088,Vlit503088,15203272.0,Mytilus-Schichten
1001,3.0,15203089,Vlit503089,15203088.0,Col-de-Cordon-Member
1002,4.0,15203090,Vlit503090,15203089.0,Klus-Konglomerat
1003,4.0,15203091,Vlit503091,15203089.0,Holzerhorn-Einheit
1004,3.0,15203092,Vlit503092,15203088.0,Rubli-Member
1005,3.0,15203093,Vlit503093,15203088.0,Chavanette-Member
1006,3.0,15203094,Vlit503094,15203277.0,Erpilles-Member
1009,2.0,15203095,Vlit503095,15203276.0,Wiriehorn-Formation
1010,2.0,15203096,Vlit503096,15203276.0,St-Triphon-Formation
1011,3.0,15203097,Vlit503097,15203096.0,Andonces-Member
1012,3.0,15203098,Vlit503098,15203096.0,Lessus-Member
1013,3.0,15203099,Vlit503099,15203096.0,Dorchaux-Member
1014,1.0,15203100,Vlit503100,0.0,Mattes-Melange
1015,1.0,15203101,Vlit503101,0.0,Chumi-Formation
1017,1.0,15203102,Vlit503102,0.0,Joux-Verte-Formation
1018,1.0,15203103,Vlit503103,0.0,Bonave-Formation
1019,1.0,15203104,Vlit503104,0.0,Obere Brekzie
1020,1.0,15203105,Vlit503105,0.0,Obere Schiefer (Schistes Ardoisiers)
1021,1.0,15203106,Vlit503106,0.0,Untere Brekzie
1022,1.0,15203107,Vlit503107,0.0,Untere Schiefer
1023,2.0,15203108,Vlit503108,15203107.0,Untere Kalke
1024,1.0,15203109,Vlit503109,0.0,Trias der Brekzien-Decke
1026,1.0,15203110,Vlit503110,0.0,Gurnigel-Flysch
1027,2.0,15203111,Vlit503111,15203110.0,Flysch 4 mit siltigen Turbiditen
1028,2.0,15203112,Vlit503112,15203110.0,Flysch 3b mit bioklastischen Turbiditen
1029,3.0,15203113,Vlit503113,15203112.0,Flysch 3a mergelig-sandig
1030,2.0,15203114,Vlit503114,15203110.0,Flysch 2b mit sandigen Turbiditen
1031,3.0,15203115,Vlit503115,15203114.0,Flysch 2a tonig-sandig
1032,2.0,15203116,Vlit503116,15203110.0,Hellstätt-Formation
1033,1.0,15203117,Vlit503117,0.0,Schlieren-Flysch
1034,2.0,15203118,Vlit503118,15203117.0,Schlieren-Sandstein
1035,2.0,15203119,Vlit503119,15203117.0,Schoni-Sandstein
1036,3.0,15203120,Vlit503120,15203119.0,Obere Tonsteinschichten
1037,2.0,15203121,Vlit503121,15203117.0,Guber-Sandstein
1038,3.0,15203122,Vlit503122,15203121.0,Untere Tonsteinschichten
1039,2.0,15203123,Vlit503123,15203117.0,Basaler Schlieren-Flysch
1040,1.0,15203124,Vlit503124,0.0,Estavannens-Flysch
1041,1.0,15203125,Vlit503125,0.0,Reidigen-Formation
1042,1.0,15203126,Vlit503126,0.0,Biot-Formation
1043,1.0,15203127,Vlit503127,0.0,Chétillon-Formation
1044,1.0,15203128,Vlit503128,0.0,Rodomonts-Formation
1045,2.0,15203129,Vlit503129,15203128.0,Mocausa-Nagelfluh
1046,1.0,15203130,Vlit503130,0.0,Tissota-Melange
1051,2.0,15203131,Vlit503131,15203130.0,Gueyraz-Komplex
1049,2.0,15203132,Vlit503132,15203133.0,Weissenburg-Flysch
1047,1.0,15203133,Vlit503133,0.0,Manche-Formation
1050,1.0,15203134,Vlit503134,0.0,Fouyet-Formation
1052,3.0,15203135,Vlit503135,15203131.0,Foraminiferenschichten
1053,3.0,15203136,Vlit503136,15203131.0,Aptychenkalk
1054,3.0,15203137,Vlit503137,15203131.0,Radiolarit
1055,3.0,15203138,Vlit503138,15203131.0,Filamentkalk
1056,3.0,15203139,Vlit503139,15203131.0,Spatkalk (Tissota-Melange)
1057,1.0,15203140,Vlit503140,0.0,Hundsrügg-Formation
1058,1.0,15203141,Vlit503141,0.0,Perrières-Formation
1060,1.0,15203142,Vlit503142,0.0,Rhenodanubischer Flysch
1061,2.0,15203143,Vlit503143,15203142.0,Vorarlberg-Flysch
1062,3.0,15203144,Vlit503144,15203143.0,Fanola-Formation
1063,3.0,15203145,Vlit503145,15203143.0,Planknerbrücke-Formation
1064,3.0,15203146,Vlit503146,15203143.0,Planken-Formation
1065,3.0,15203147,Vlit503147,15203143.0,Reiselsberg-Formation
1066,4.0,15203148,Vlit503148,15203147.0,Basisserie
1067,2.0,15203149,Vlit503149,15203142.0,Liechtenstein-Flysch
1068,3.0,15203150,Vlit503150,15203149.0,Triesen-Formation
1069,3.0,15203151,Vlit503151,15203149.0,Vaduz-Flysch
1070,4.0,15203152,Vlit503152,15203151.0,Eichholztobel-Formation
1071,4.0,15203153,Vlit503153,15203151.0,Schloss-Formation
1072,4.0,15203154,Vlit503154,15203151.0,Gaschlo-Formation
1073,2.0,15203155,Vlit503155,15203574.0,Leimern-Kalk
1074,1.0,15203156,Vlit503156,0.0,Pierre-Avoi-Melange
1075,2.0,15203157,Vlit503157,15203372.0,St-Christophe-Schichten
1076,2.0,15203158,Vlit503158,15203372.0,Marmontains-Schichten
1077,2.0,15203159,Vlit503159,15203372.0,Aroley-Schichten
1078,2.0,15203160,Vlit503160,15203372.0,Peula-Schichten
1079,2.0,15203161,Vlit503161,15203370.0,Versoyen-Schichten
1080,1.0,15203162,Vlit503162,0.0,Prättigau-Schiefer
1081,2.0,15203163,Vlit503163,15203162.0,Ruchberg-Formation
1082,2.0,15203164,Vlit503164,15203162.0,Oberälpli-Formation
1083,2.0,15203165,Vlit503165,15203162.0,Eggberg-Formation
1084,2.0,15203166,Vlit503166,15203162.0,Gyrenspitz-Formation
1085,2.0,15203167,Vlit503167,15203162.0,Fadura-Formation
1086,2.0,15203168,Vlit503168,15203162.0,Pfävigrat-Formation
1087,2.0,15203169,Vlit503169,15203162.0,Sassauna-Formation
1088,2.0,15203170,Vlit503170,15203162.0,Valzeina-Formation
1089,2.0,15203171,Vlit503171,15203162.0,Klus-Formation
1090,1.0,15203172,Vlit503172,0.0,Stätzerhorn-Gruppe
1091,2.0,15203173,Vlit503173,15203172.0,Basiskonglomerat der Stätzerhorn-Gruppe
1093,2.0,15203174,Vlit503174,15203246.0,Carnusa-Formation
1094,3.0,15203175,Vlit503175,15203174.0,Safien-Kalk
1095,2.0,15203176,Vlit503176,15203246.0,Nolla-Kalkschiefer
1096,2.0,15203177,Vlit503177,15203246.0,Nolla-Tonschiefer
1097,2.0,15203178,Vlit503178,15203246.0,Bärenhorn-Formation
1098,1.0,15203179,Vlit503179,0.0,Grüngesteine der Grava- und Tomül-Decke
1099,1.0,15203180,Vlit503180,0.0,Tomül-Mélange
1110,1.0,15203181,Vlit503181,0.0,Série du Tounô
1111,1.0,15203182,Vlit503182,0.0,Barrhorn-Serie
1112,1.0,15203183,Vlit503183,0.0,Bruneggjoch-Formation
1113,2.0,15203184,Vlit503184,15203183.0,Sous-le-Rocher-Member
1114,3.0,15203185,Vlit503185,15203460.0,Randa-Augengneis
1115,1.0,15203186,Vlit503186,0.0,Col-de-Chassoure-Formation
1116,2.0,15203187,Vlit503187,15203186.0,Gouille-Verte-Member
1117,2.0,15203188,Vlit503188,15203186.0,Matse-Member
1118,2.0,15203189,Vlit503189,15203186.0,Dent-de-Nendaz-Member
1119,2.0,15203190,Vlit503190,15203186.0,Goli-d'Aget-Member
1120,2.0,15203191,Vlit503191,15203186.0,Mondra-Member
1121,2.0,15203192,Vlit503192,15203186.0,Cleuson-Member
1122,3.0,15203193,Vlit503193,15203461.0,Métailler-Formation
1123,3.0,15203194,Vlit503194,15203461.0,Distulberg-Formation
1124,3.0,15203195,Vlit503195,15203461.0,Thyon-Metagranophyr
1125,3.0,15203196,Vlit503196,15203461.0,Mont-Rogneux-Metagranit
1126,3.0,15203197,Vlit503197,15203461.0,Lirec-Formation
1127,3.0,15203198,Vlit503198,15203461.0,Adlerflüe-Formation
1128,3.0,15203199,Vlit503199,15203461.0,Ergischhorn-Komplex
1129,1.0,15203200,Vlit503200,0.0,Gelbhorn-Flysch
1130,1.0,15203201,Vlit503201,0.0,Obrist-Gruppe
1131,1.0,15203202,Vlit503202,0.0,Vizan-Brekzie
1132,1.0,15203203,Vlit503203,0.0,Tschera-Marmor
1133,2.0,15203204,Vlit503204,15203203.0,Wissberg-Brekzie
1134,1.0,15203205,Vlit503205,0.0,Nisellas-Gruppe
1135,1.0,15203206,Vlit503206,0.0,Tumpriv-Gruppe
1136,1.0,15203207,Vlit503207,0.0,Kalkberg-Gruppe
1137,1.0,15203208,Vlit503208,0.0,Bavugls-Gruppe
1138,1.0,15203209,Vlit503209,0.0,Nolla-Kristallin
1139,1.0,15203210,Vlit503210,0.0,Falknis-Flysch
1140,1.0,15203211,Vlit503211,0.0,Globorotalien-Schichten
1141,1.0,15203212,Vlit503212,0.0,Quarzsandstein-Flysch (Gault)
1142,1.0,15203213,Vlit503213,0.0,Tristel-Formation
1143,1.0,15203214,Vlit503214,0.0,Fleckenkalk-Flysch (Neokom)
1144,1.0,15203215,Vlit503215,0.0,Jes-Formation
1145,1.0,15203216,Vlit503216,0.0,Falknis-Brekzie
1146,1.0,15203217,Vlit503217,0.0,Sanalada-Formation
1147,1.0,15203218,Vlit503218,0.0,Panier-Formation
1148,1.0,15203219,Vlit503219,0.0,Sulzfluh-Flysch
1149,1.0,15203220,Vlit503220,0.0,Sulzfluh-Kalk
1150,1.0,15203221,Vlit503221,0.0,Sulzfluh-Granit
1151,1.0,15203222,Vlit503222,0.0,Tasna-Flysch
1152,1.0,15203223,Vlit503223,0.0,Steinsberg-Kalk
1153,1.0,15203224,Vlit503224,0.0,Plattamala-Granit
1154,3.0,15203225,Vlit503225,15203409.0,Série Rousse
1155,3.0,15203226,Vlit503226,15203409.0,Série Grise
1156,3.0,15203227,Vlit503227,15203409.0,Garde-de-Bordon-Formation
1157,3.0,15203228,Vlit503228,15203409.0,Fêta-d'Août-Formation
1158,3.0,15203229,Vlit503229,15203422.0,Allalin-Gabbro
1159,1.0,15203230,Vlit503230,0.0,Arosa-Mélange
1160,1.0,15203231,Vlit503231,0.0,Verspala-Formation
1161,1.0,15203232,Vlit503232,0.0,Lavagna-Formation
1162,1.0,15203233,Vlit503233,0.0,Palombini-Formation
1163,1.0,15203234,Vlit503234,0.0,Calpionellenkalk der Arosa-Zone
1164,1.0,15203235,Vlit503235,0.0,Radiolarit der Arosa-Zone
1165,1.0,15203236,Vlit503236,0.0,Ophiolith der Arosa-Zone
927,2.0,15203238,Vlit503238,15203016.0,Buufal-Konglomerat
958,3.0,15203239,Vlit503239,15203046.0,Langel-Member
1007,3.0,15203240,Vlit503240,15203062.0,Obere Rauwacke der Klippen-Decke
1008,3.0,15203241,Vlit503241,15203062.0,Gips der Klippen-Decke
1016,2.0,15203242,Vlit503242,15203018.0,Couches-Rouges der Brekzien-Decke
1025,2.0,15203243,Vlit503243,15203109.0,Rauwacke der Brekzien-Decke
1048,2.0,15203244,Vlit503244,15203133.0,Lamperehubel-Sandstein
1059,2.0,15203245,Vlit503245,15203141.0,Gets-Ophiolith
1092,2.0,15203246,Vlit503246,15203349.0,Obere Kalk- und Tonschiefer der Zone Piz Terri - Lunschania
1100,1.0,15203247,Vlit503247,0.0,Gneisquarzit der Zone Piz Terri - Lunschania
1101,2.0,15203248,Vlit503248,15203349.0,Untere Kalk- und Tonschiefer der Zone Piz Terri - Lunschania
1102,1.0,15203249,Vlit503249,0.0,Aul-Marmor
1103,1.0,15203250,Vlit503250,0.0,Dolomitbrekzie (Terri)
1104,4.0,15203251,Vlit503251,15202277.0,Lias-Kalk (Grava)
1105,1.0,15203252,Vlit503252,0.0,Nordpenninische Trias
1106,1.0,15203253,Vlit503253,0.0,Zervreila-Granitgneis
1107,1.0,15203254,Vlit503254,0.0,Garenstock-Augengneis
1108,1.0,15203255,Vlit503255,0.0,Adula-D.: Glimmerschiefer und Paragneis
1109,1.0,15203256,Vlit503256,0.0,Adula-D.: Amphibolit
1396,1.0,15203257,Vlit503257,0.0,Submédiane-Melange
1398,2.0,15203258,Vlit503258,15203257.0,Truche-Brekzie
1399,2.0,15203259,Vlit503259,15203257.0,Trom-Brekzie
1400,2.0,15203260,Vlit503260,15203257.0,Exergillod-Brekzie
1401,2.0,15203261,Vlit503261,15203257.0,Troublon-Kalk
1402,2.0,15203262,Vlit503262,15203257.0,Zünegg-Knollenkalk
1403,2.0,15203263,Vlit503263,15203257.0,Hauta-Crêtaz-Formation
1404,2.0,15203264,Vlit503264,15203257.0,Pointe-de-l'Au-Brekzie
1405,2.0,15203265,Vlit503265,15203257.0,Bonaveau-Kalk
1406,2.0,15203266,Vlit503266,15203257.0,Sex-du-Tronc-Kalk
1407,2.0,15203267,Vlit503267,15203257.0,Grand-Herba-Kalk
1408,1.0,15203268,Vlit503268,0.0,Oudiou-Formation
1409,1.0,15203269,Vlit503269,0.0,Malm der Klippen-Decke
1410,3.0,15203270,Vlit503270,15203039.0,Albeuve-Serie
1411,2.0,15203271,Vlit503271,15203038.0,Kummli-Schichten
1412,1.0,15203272,Vlit503272,0.0,Dogger der Klippen-Decke
1413,4.0,15203273,Vlit503273,15203089.0,Stockenflue-Kalk
1414,3.0,15203274,Vlit503274,15203046.0,Mieussy-Member
1415,1.0,15203275,Vlit503275,0.0,Lias der Klippen-Decke
1416,1.0,15203276,Vlit503276,0.0,Trias der Klippen-Decke
1417,2.0,15203277,Vlit503277,15203276.0,Pralet-Formation
1418,3.0,15203278,Vlit503278,15203277.0,Balmi-Member
1419,3.0,15203279,Vlit503279,15203095.0,Bodeflue-Member
1420,3.0,15203280,Vlit503280,15203095.0,Wildgrimmi-Member
1421,3.0,15203281,Vlit503281,15203096.0,Untere Rauwacke der Klippen-Decke
1422,1.0,15203282,Vlit503282,0.0,Infrabrèche-Melange
1423,1.0,15203283,Vlit503283,0.0,Wägital-Flysch
1424,2.0,15203284,Vlit503284,15203110.0,"Flysch 5, mit kieseligen Mikrokonglomeraten"
1425,1.0,15203285,Vlit503285,0.0,Voirons-Flysch
1426,2.0,15203286,Vlit503286,15203285.0,Boëge-Mergel
1427,2.0,15203287,Vlit503287,15203285.0,Vouan-Konglomerat
1428,2.0,15203288,Vlit503288,15203285.0,Voirons-Sandstein
1429,2.0,15203289,Vlit503289,15203133.0,Praz-Serie
1430,2.0,15203290,Vlit503290,15203133.0,Coicon-Serie
1431,2.0,15203291,Vlit503291,15203018.0,"Couches-Rouges der Klippen-Decke, undifferenziert"
1432,1.0,15203292,Vlit503292,0.0,"Simmen-Flysch, undifferenziert"
1433,2.0,15203293,Vlit503293,15203283.0,Trepsen-Flysch
3693,2.0,15203294,Vlit503294,15203474.0,Cocco-Gneis
3694,1.0,15203295,Vlit503295,0.0,Verzasca-Gneis
3695,1.0,15203296,Vlit503296,0.0,Vogorno-Gneis
3696,2.0,15203297,Vlit503297,15203474.0,Ruscada-Gneis
3697,1.0,15203298,Vlit503298,0.0,Mergoscia-Gneis
3698,3.0,15203299,Vlit503299,15203460.0,Monte-Rosa-Gneis
3699,1.0,15203300,Vlit503300,0.0,«Arblatsch-Flysch»
3700,2.0,15203301,Vlit503301,15203300.0,Arblatsch-Sandstein
3701,3.0,15203302,Vlit503302,15203300.0,«Arblatsch-Konglomerat»
3702,2.0,15203303,Vlit503303,15203300.0,Spegnas-Formation
3703,2.0,15203304,Vlit503304,15203300.0,Rudnal-Formation
3704,2.0,15203305,Vlit503305,15203300.0,Savognin-Formation
3705,2.0,15203306,Vlit503306,15203172.0,Bleis-Pintgas-Formation
3706,2.0,15203307,Vlit503307,15203172.0,Parnegl-Formation
3707,2.0,15203308,Vlit503308,15203172.0,Danis-Formation
3708,2.0,15203309,Vlit503309,15203172.0,Raschil-Formation
3709,3.0,15203310,Vlit503310,15203183.0,Embd-Member
3710,3.0,15203311,Vlit503311,15203460.0,Bonigersee-Augengneis
3711,3.0,15203312,Vlit503312,15203460.0,Törbel-Gneis
3712,1.0,15203313,Vlit503313,0.0,Lodano-Gneis
3713,1.0,15203314,Vlit503314,0.0,Vergeletto-Gneis
3714,1.0,15203315,Vlit503315,0.0,Cortascia-Gneis
3715,1.0,15203316,Vlit503316,0.0,Forcoletta-Gneis
3716,2.0,15203317,Vlit503317,15203474.0,Matorello-Gneis
3717,1.0,15203318,Vlit503318,0.0,Lebendun-Gneiskomplex
3718,1.0,15203319,Vlit503319,0.0,Sabbione-Sandstein
3719,1.0,15203320,Vlit503320,0.0,Kristallin der Monte-Leone-Decke
3720,2.0,15203321,Vlit503321,15203320.0,Ganter-Gneis
3721,2.0,15203322,Vlit503322,15203320.0,Ritter-Gneis
3722,1.0,15203323,Vlit503323,0.0,Geisspfad-Serpentinit
3723,1.0,15203324,Vlit503324,0.0,Holzerspitz-Gruppe
3724,2.0,15203325,Vlit503325,15203324.0,Holzerspitz-Kalkschiefer
3725,1.0,15203326,Vlit503326,0.0,Fäldbach-Gruppe
3726,1.0,15203327,Vlit503327,0.0,Rinderbach-Formation
3727,1.0,15203328,Vlit503328,0.0,Langenegg-Formation
3728,1.0,15203329,Vlit503329,0.0,Rombach-Formation
3729,1.0,15203330,Vlit503330,0.0,Roffna-Gneis
3730,2.0,15203331,Vlit503331,15203330.0,«Roffna-Porphyr»
3731,1.0,15203332,Vlit503332,0.0,Burgruinen-Gneis
3732,2.0,15203333,Vlit503333,15203208.0,Taspegn-Gneis
3733,3.0,15203334,Vlit503334,15203005.0,Aigremont-Brekzie
3734,1.0,15203335,Vlit503335,0.0,Sulzgrabe-Formation
3735,2.0,15203336,Vlit503336,15203109.0,Rhät der Brekzien-Decke
3736,2.0,15203337,Vlit503337,15203272.0,Siderolithisches Dogger der Klippen-Decke
3737,4.0,15203338,Vlit503338,15203097.0,«Silex-Niveau» (St-Triphon-Fm.)
3738,4.0,15203339,Vlit503339,15203097.0,«Mittlere Rauwacke» (St-Triphon-Fm.)
3739,1.0,15203340,Vlit503340,0.0,Timun-Komplex
3740,2.0,15203341,Vlit503341,15203413.0,Malenco-Serpentinit
3741,2.0,15203342,Vlit503342,15203413.0,Forno-Amphibolit
3742,1.0,15203343,Vlit503343,0.0,Muretto-Quarzit
3743,2.0,15203344,Vlit503344,15203126.0,Colerin-Konglomerat
3744,2.0,15203345,Vlit503345,15203156.0,Pierre-Avoi-Brekzie
3745,3.0,15203346,Vlit503346,15203337.0,Dréveneuse-Bauxit
3746,3.0,15203347,Vlit503347,15203337.0,Bruneggjoch-Metabauxit
3952,1.0,15203348,Vlit503348,0.0,Karbon der Zone-Houillère
3953,1.0,15203349,Vlit503349,0.0,Terri-Schiefer
3954,1.0,15203350,Vlit503350,0.0,Robiei-Wildflysch
3955,2.0,15203351,Vlit503351,15203350.0,Pizzo-Castello-Wildflysch
3956,2.0,15203352,Vlit503352,15203350.0,Tamier-Zött-Wildflysch
3957,2.0,15203353,Vlit503353,15203350.0,Alpe-Tamia-Campo-Wildflysch
3958,1.0,15203354,Vlit503354,0.0,Teggiolo-Kalkschiefer
3959,2.0,15203355,Vlit503355,15203354.0,Medola-Quarzit
3960,2.0,15203356,Vlit503356,15203354.0,Pianasciom-Kalkschiefer
3961,2.0,15203357,Vlit503357,15203354.0,Piano-delle-Creste-Sandstein
3962,1.0,15203358,Vlit503358,0.0,Antabia-Gruppe
