OBJECTID,GEOL_CODE_INT,GEOL_CODE,GERMAN,TREE_LEVEL,PARENT_REF
3761,15203439,Vlit503439,Mezzalama-Granit,3.0,15203460.0
3762,15203440,Vlit503440,"Monte-Rosa-Orthogneis, grobkörnig",4.0,15203299.0
3763,15203441,Vlit503441,Rottal-Migmatit,4.0,15203299.0
944,15203200,Vlit503200,Gelbhorn-Flysch,1.0,0.0
946,15203202,Vlit503202,Vizan-Brekzie,1.0,0.0
947,15203203,Vlit503203,Tschera-Marmor,1.0,0.0
3706,15203383,Vlit503383,Brasses-Formation,2.0,15203275.0
953,15203209,Vlit503209,Nolla-Kristallin,1.0,0.0
954,15203210,Vlit503210,Falknis-Flysch,1.0,0.0
955,15203211,Vlit503211,Globorotalien-Schichten,1.0,0.0
956,15203212,Vlit503212,Quarzsandstein-Flysch (Gault),1.0,0.0
957,15203213,Vlit503213,Tristel-Formation,1.0,0.0
958,15203214,Vlit503214,Fleckenkalk-Flysch (Neokom),1.0,0.0
960,15203216,Vlit503216,Falknis-Brekzie,1.0,0.0
962,15203218,Vlit503218,Panier-Formation,1.0,0.0
963,15203219,Vlit503219,Sulzfluh-Flysch,1.0,0.0
964,15203220,Vlit503220,Sulzfluh-Kalk,1.0,0.0
965,15203221,Vlit503221,Sulzfluh-Granit,1.0,0.0
966,15203222,Vlit503222,Tasna-Flysch,1.0,0.0
967,15203223,Vlit503223,Steinsberg-Kalk,1.0,0.0
974,15203230,Vlit503230,Arosa-Mélange,1.0,0.0
975,15203231,Vlit503231,Verspala-Formation,1.0,0.0
976,15203232,Vlit503232,Lavagna-Formation,1.0,0.0
977,15203233,Vlit503233,Palombini-Formation,1.0,0.0
3698,15202477,Vlit502477,"Altkristallin des Mont-Blanc-Massivs, migmatitisch",4.0,15202337.0
3699,15202478,Vlit502478,"Altkristallin des Mont-Blanc-Massivs, amphibolitreich",4.0,15202337.0
3700,15202479,Vlit502479,"Altkristallin des Mont-Blanc-Massivs, mylonitisch",4.0,15202337.0
981,15204001,Vlit504001,God-Drosa-Flysch,1.0,0.0
982,15204002,Vlit504002,Chanèls-Formation,1.0,0.0
983,15204003,Vlit504003,Lech-Formation,1.0,0.0
984,15204004,Vlit504004,Emmat-Formation,1.0,0.0
985,15204005,Vlit504005,Russenna-Formation,1.0,0.0
986,15204006,Vlit504006,Ammergau-Formation,1.0,0.0
3707,15203385,Vlit503385,Macugnaga-Augengneis,4.0,15203299.0
989,15204009,Vlit504009,Ruhpolding-Formation,1.0,0.0
990,15204010,Vlit504010,Saluver-Gruppe,1.0,0.0
3708,15203386,Vlit503386,Perm der Zone-Houillère,1.0,0.0
3709,15203387,Vlit503387,"Perm der Zone-Houillère, quarzschiefrig",2.0,15203386.0
3710,15203388,Vlit503388,Ricard-Rhyolit,2.0,15203386.0
3711,15203389,Vlit503389,"Perm der Zone-Houillère, konglomeratisch",2.0,15203386.0
3712,15203390,Vlit503390,Série schisto-gréseuse supérieure,2.0,15203348.0
996,15204016,Vlit504016,Allgäu-Formation,1.0,0.0
3701,15202480,Vlit502480,Morcles-Mikrogranit,4.0,15202336.0
3702,15206065,Vlit506065,"Glaukophanschiefer, undifferenziert",4.0,15206036.0
3703,15202482,Vlit502482,Fully-Gneiskomplex,4.0,15202334.0
3704,15202483,Vlit502483,Hinterbalm-Granit,4.0,15202157.0
3705,15203382,Vlit503382,Haute-Pointe-Formation,2.0,15203272.0
3713,15203391,Vlit503391,Série schisteuse moyenne,2.0,15203348.0
1002,15204022,Vlit504022,Hierlatz-Kalk,1.0,0.0
1004,15204024,Vlit504024,Kössen-Formation,1.0,0.0
3714,15203392,Vlit503392,Chandoline-Sandstein,2.0,15203348.0
3715,15203393,Vlit503393,Gälmji-Gneiss,1.0,0.0
1010,15204030,Vlit504030,Hauptdolomit-Gruppe,1.0,0.0
1018,15204038,Vlit504038,Raibl-Gruppe,1.0,0.0
1028,15204048,Vlit504048,Garone-Formation,1.0,0.0
1029,15204049,Vlit504049,Arlberg-Formation,1.0,0.0
1030,15204050,Vlit504050,Partnach-Formation,1.0,0.0
1031,15204051,Vlit504051,Altein-Formation,1.0,0.0
1033,15204053,Vlit504053,Prosanto-Formation,1.0,0.0
1034,15204054,Vlit504054,Vallatscha-Formation,1.0,0.0
1049,15204069,Vlit504069,Reichenhall-Formation,1.0,0.0
1050,15204070,Vlit504070,Fuorn-Formation,1.0,0.0
1054,15204074,Vlit504074,Val-Müstair-Gruppe,1.0,0.0
411,15200238,Vlit500238,St.-Blasien-Granit,2.0,15200230.0
1302,15200508,Vlit500508,Wulp-Rotzone,5.0,15200507.0
50,15200384,Vlit500384,Ajoie-Member,5.0,15200301.0
421,15200248,Vlit500248,Murgtal-Gneiskomplex,3.0,15200246.0
1272,15200478,Vlit500478,Impressamergel-Formation,3.0,15200012.0
3085,15202368,Vlit502368,Nufenen-Sandstein,3.0,15202120.0
903,15203170,Vlit503170,Valzeina-Formation,2.0,15203162.0
172,15200175,Vlit500175,Bohnerzton,2.0,15200091.0
3069,15200587,Vlit500587,Montauban-Sandstein,4.0,15200349.0
413,15200240,Vlit500240,Lenzkirch-Steina-Granit,2.0,15200230.0
188,15200443,Vlit500443,Vauglène-Bänke,4.0,15200182.0
3265,15206011,Vlit506011,Val-Masino-Granodiorit,3.0,15206006.0
357,15200209,Vlit500209,Gansingen-Member,4.0,15200126.0
1350,15200556,Vlit500556,Flühli-Nagelfluh,5.0,15200358.0
810,15203083,Vlit503083,Gummfluh-Mikrofazies,3.0,15203082.0
705,15202254,Vlit502254,Permische Sedimente der Ilanz-Zone,2.0,15202142.0
3137,15202420,Vlit502420,«Equisetenschiefer»,3.0,15202136.0
395,15200224,Vlit500224,Schluchsee-Granit,2.0,15200220.0
779,15203052,Vlit503052,Petit-Liençon-Formation,2.0,15203275.0
738,15203013,Vlit503013,Murgaz-Kalk,2.0,15203268.0
248,15200110,Vlit500110,Wangen-Member,5.0,15200105.0
1075,15205014,Vlit505014,Prestino-Pelite,2.0,15205010.0
1305,15200511,Vlit500511,Golat-Süsswasserkalk,4.0,15200300.0
1336,15200542,Vlit500542,Pfiffegg-Nagelfluh,5.0,15200322.0
601,15202152,Vlit502152,Üblital-Formation,3.0,15202144.0
377,15200140,Vlit500140,Orbicularis-Mergel,4.0,15200139.0
434,15202282,Vlit502282,Obere Flyschabfolge (Sardona),4.0,15202281.0
604,15202155,Vlit502155,Salvan-Member,2.0,15202154.0
1148,15203264,Vlit503264,Pointe-de-l'Au-Brekzie,2.0,15203257.0
64,15200307,Vlit500307,Obere Meeresmolasse (OMM),2.0,15200254.0
1158,15203274,Vlit503274,Mieussy-Member,3.0,15203046.0
3074,15200592,Vlit500592,«Pierre Jaune Inférieure»,4.0,15200151.0
3084,15202367,Vlit502367,Nufenen-Knotenschiefer,3.0,15202120.0
3131,15202414,Vlit502414,«Rote Echinodermenbrekzie»,5.0,15202416.0
588,15202139,Vlit502139,Röti-Formation,2.0,15202134.0
821,15203094,Vlit503094,Erpilles-Member,3.0,15203277.0
197,15200183,Vlit500183,Uttins-Mergel,4.0,15200151.0
1348,15200554,Vlit500554,Vaulruz-Formation (UMM-II+III undiff.),3.0,15200348.0
221,15200018,Vlit500018,Unterer Virgula-Mergel,5.0,15200187.0
790,15203063,Vlit503063,Neokom,1.0,0.0
1055,15204075,Vlit504075,Chazforà-Formation,2.0,15204074.0
716,15202265,Vlit502265,Val-Pigniu-Gneiskomplex,2.0,15202355.0
886,15203153,Vlit503153,Schloss-Formation,4.0,15203151.0
9,15200262,Vlit500262,OSM-II,3.0,15200255.0
1314,15200520,Vlit500520,Sulzbach-Member,5.0,15200515.0
1330,15200536,Vlit500536,Kalksandstein-Serie,4.0,15200335.0
144,15200353,Vlit500353,UMM-I,3.0,15200348.0
180,15200181,Vlit500181,Mussel-Member,3.0,15200149.0
217,15200002,Vlit500002,Reuchenette-Formation,3.0,15200012.0
878,15203145,Vlit503145,Planknerbrücke-Formation,3.0,15203143.0
805,15203078,Vlit503078,Obflue-Formation,2.0,15203275.0
83,15200412,Vlit500412,Obere Grenznagelfluh,5.0,15200309.0
453,15202293,Vlit502293,Ghölzwald-Member,3.0,15202290.0
3056,15200574,Vlit500574,Ancepsoolith-Subformation,4.0,15200479.0
829,15203100,Vlit503100,Mattes-Melange,1.0,0.0
168,15200091,Vlit500091,Siderolithikum des Juragebirges,1.0,0.0
176,15200161,Vlit500161,Kreide des Juragebirges,1.0,0.0
210,15200162,Vlit500162,Jura des Juragebirges,1.0,0.0
350,15200163,Vlit500163,Trias des Juragebirges,1.0,0.0
613,15202164,Vlit502164,Spät- bis postvariszische Sedimente und Vulkanite des Aar-Massivs,1.0,0.0
626,15202177,Vlit502177,Fruttstock-Gruppe,1.0,0.0
632,15202183,Vlit502183,Rötifirn-Gruppe,1.0,0.0
640,15202191,Vlit502191,Cavardiras-Gruppe,1.0,0.0
643,15202194,Vlit502194,Prävariszisches polyzyklisches Grundgebirge des Aar-Massivs,1.0,0.0
978,15203234,Vlit503234,Calpionellenkalk der Arosa-Zone,1.0,0.0
979,15203235,Vlit503235,Radiolarit der Arosa-Zone,1.0,0.0
980,15203236,Vlit503236,Ophiolith der Arosa-Zone,1.0,0.0
786,15203059,Vlit503059,Col-de-Tompey-Formation,2.0,15203275.0
835,15203105,Vlit503105,Obere Schiefer (Schistes Ardoisiers),1.0,0.0
861,15203130,Vlit503130,Tissota-Melange,1.0,0.0
597,15202148,Vlit502148,Karrenstock-Formation,3.0,15202144.0
959,15203215,Vlit503215,Jes-Formation,1.0,0.0
788,15203061,Vlit503061,Dolomies Blondes,2.0,15203276.0
1003,15204023,Vlit504023,Alv-Brekzie,1.0,0.0
587,15202138,Vlit502138,Griaz-Member,3.0,15202137.0
653,15202204,Vlit502204,Vallorcine-Granit,2.0,15202332.0
830,15203101,Vlit503101,Chumi-Formation,1.0,0.0
1109,15205048,Vlit505048,Brecce Retiche,1.0,0.0
33,15200286,Vlit500286,Äntlisberg-Doldertobel-Süsswasserkalk,5.0,15200281.0
246,15200108,Vlit500108,Knollen-Bank,6.0,15200107.0
879,15203146,Vlit503146,Planken-Formation,3.0,15203143.0
290,15200052,Vlit500052,Anwil-Bank,5.0,15200051.0
480,15202035,Vlit502035,Scharti-Member,3.0,15202032.0
72,15200403,Vlit500403,Pfadflüe-Nagelfluh,5.0,15200408.0
566,15202120,Vlit502120,Lias des Helvetikums,2.0,15202298.0
378,15200141,Vlit500141,Wellenkalk / Wellenmergel,4.0,15200139.0
3073,15200591,Vlit500591,«Pierre Jaune Supérieure»,4.0,15200151.0
1353,15200559,Vlit500559,Aarwangen-Molasse,4.0,15200341.0
351,15200125,Vlit500125,Keuper,2.0,15200163.0
114,15200329,Vlit500329,USM-II,3.0,15200314.0
732,15203007,Vlit503007,Langy-Member,2.0,15203006.0
189,15200444,Vlit500444,Poet-Bank,4.0,15200182.0
136,15200347,Vlit500347,Wynau-Süsswasserkalk,5.0,15200559.0
585,15202136,Vlit502136,Quarten-Formation,2.0,15202134.0
30,15200283,Vlit500283,Rütschlibach-Riedhof-Süsswasserkalk,5.0,15200281.0
20,15200273,Vlit500273,Krinau-Schichten,5.0,15200297.0
784,15203057,Vlit503057,Bois-de-Luan-Member,3.0,15203056.0
437,15202285,Vlit502285,Meilleret-Formation,3.0,15202279.0
718,15202267,Vlit502267,Goms-Gneiskomplex,2.0,15202340.0
1040,15204060,Vlit504060,Sertig-Member,2.0,15204059.0
78,15200309,Vlit500309,St-Gallen-Formation,4.0,15200308.0
512,15202067,Vlit502067,Gams-Schichten,4.0,15202064.0
1161,15203277,Vlit503277,Pralet-Formation,2.0,15203276.0
715,15202264,Vlit502264,Calmut-Gneiskomplex,2.0,15202355.0
481,15202037,Vlit502037,Steinbach-Member,3.0,15202032.0
717,15202266,Vlit502266,Permo-Karbon der Urseren-Garvera-Zone,2.0,15202142.0
1086,15205025,Vlit505025,Coldrerio-Flysch,2.0,15205023.0
402,15200229,Vlit500229,Kohle-Serie,4.0,15200228.0
318,15200204,Vlit500204,Brot-Schichten,4.0,15200009.0
1102,15205041,Vlit505041,Molino-Member,2.0,15205040.0
300,15200198,Vlit500198,Furcil-Mergel,5.0,15200380.0
235,15200026,Vlit500026,Porrentruy-Member,5.0,15200003.0
603,15202154,Vlit502154,Vernayaz-Formation,1.0,0.0
789,15203062,Vlit503062,Clôt-la-Cime-Formation,2.0,15203276.0
816,15203089,Vlit503089,Col-de-Cordon-Member,3.0,15203088.0
761,15203035,Vlit503035,Chällihorn-Member,2.0,15203034.0
125,15200318,Vlit500318,Mont-Pèlerin-Nagelfluh,4.0,15200335.0
165,15200423,Vlit500423,Orbe-Süsswasserkalk,6.0,15200545.0
11,15200264,Vlit500264,Hegau-Basalt,3.0,15200263.0
666,15202217,Vlit502217,Montenvers-Granit,2.0,15202336.0
120,15200334,Vlit500334,Cuarny-Sandstein,5.0,15200332.0
278,15200007,Vlit500007,Ifenthal-Formation,3.0,15200055.0
146,15200355,Vlit500355,Cucloz-Sandstein,5.0,15200358.0
909,15203175,Vlit503175,Safien-Kalk,3.0,15203174.0
181,15200437,Vlit500437,Vraconne-Sandstein,4.0,15200181.0
1184,15202305,Vlit502305,Geissbach-Konglomerat,5.0,15202117.0
1248,15200454,Vlit500454,Mergel- und Kalkzone (MKZ),4.0,15200101.0
824,15203095,Vlit503095,Wiriehorn-Formation,2.0,15203276.0
140,15200349,Vlit500349,UMM-III,3.0,15200348.0
1279,15200485,Vlit500485,Dentalienton-Formation,3.0,15200055.0
498,15202053,Vlit502053,Selun-Member,3.0,15202052.0
812,15203085,Vlit503085,Rindenkorn-Mikrofazies,3.0,15203082.0
47,15200300,Vlit500300,OSM-J,3.0,15200255.0
213,15200186,Vlit500186,Zuckerkörniger Kalk,4.0,15200001.0
304,15200382,Vlit500382,Unterer Teil des Hauptrogensteins,4.0,15200008.0
539,15202094,Vlit502094,Graspass-Member,3.0,15202093.0
1183,15202304,Vlit502304,Planplatte-Eisenoolith,4.0,15202107.0
1144,15203260,Vlit503260,Exergillod-Brekzie,2.0,15203257.0
655,15202206,Vlit502206,Montées-Pélissiers-Granit,2.0,15202333.0
102,15200315,Vlit500315,Höhronen-Nagelfluh,4.0,15200329.0
337,15200079,Vlit500079,Breitenmatt-Member,4.0,15200011.0
488,15202043,Vlit502043,Grindelwald-Marmor,2.0,15202042.0
562,15202116,Vlit502116,Bommerstein-Formation,3.0,15202106.0
3245,15205085,Vlit505085,Proterozoische und paläozoische Mafite und Ultramafite des Südalpins,2.0,15205078.0
241,15200192,Vlit500192,Olten-Member,5.0,15200188.0
555,15202109,Vlit502109,Blegi-Eisenoolith,4.0,15202108.0
43,15200296,Vlit500296,Lichtensteig-Schichten,4.0,15200295.0
143,15200352,Vlit500352,Grisigen-Mergel,4.0,15200351.0
515,15202070,Vlit502070,Hochkugel-Schichten,4.0,15202069.0
1319,15200525,Vlit500525,Hochalp-Member,5.0,15200316.0
514,15202069,Vlit502069,Freschen-Member,3.0,15202052.0
3149,15202432,Vlit502432,Jogne-Formation,3.0,15202096.0
175,15200177,Vlit500177,Hupper,2.0,15200091.0
1151,15203267,Vlit503267,Grand-Herba-Kalk,2.0,15203257.0
536,15202091,Vlit502091,Öhrli-Formation,2.0,15202047.0
1020,15204040,Vlit504040,Valbella-Member,3.0,15204039.0
190,15200092,Vlit500092,"Gorges-de-l'Orbe- und Vallorbe-Formation, undifferenziert",2.0,15200161.0
526,15202081,Vlit502081,Lidernen-Member,3.0,15202079.0
3386,15202455,Vlit502455,Piz-Cuolmet-Gneiskomplex,4.0,15202194.0
3387,15202456,Vlit502456,Pulanera-Gneiskomplex,4.0,15202194.0
633,15202184,Vlit502184,Punteglias-Granit,2.0,15202183.0
634,15202185,Vlit502185,Tödi-Granit,2.0,15202183.0
3384,15202453,Vlit502453,Tektonisierte Basis des Glarner-Verrucano,5.0,15202152.0
275,15200041,Vlit500041,Sornetan-Member,4.0,15200006.0
542,15202096,Vlit502096,Malm des Helvetikums,2.0,15202298.0
1016,15204036,Vlit504036,Pra-Grata-Member,3.0,15204034.0
3174,15203306,Vlit503306,Bleis-Pintgas-Formation,2.0,15203172.0
565,15202119,Vlit502119,Coroi-Formation,3.0,15202106.0
1007,15204027,Vlit504027,Ramoz-Member,2.0,15204024.0
3128,15202411,Vlit502411,Lochegg-Brekzie,3.0,15202013.0
242,15200193,Vlit500193,Steinibach-Member,5.0,15200188.0
363,15200132,Vlit500132,Stamberg-Member,4.0,15200130.0
3065,15200583,Vlit500583,Bodensee-Nagelfluh,3.0,15200255.0
166,15200424,Vlit500424,Krustenkalk,5.0,15200394.0
3148,15202431,Vlit502431,Riondouneire-Member,3.0,15202429.0
813,15203086,Vlit503086,Gastlosen-Oolith,3.0,15203082.0
528,15202083,Vlit502083,Rahberg-Bank,3.0,15202079.0
545,15202099,Vlit502099,«Mergelband»,4.0,15202097.0
1278,15200484,Vlit500484,Variansmergel-Formation,3.0,15200055.0
551,15202105,Vlit502105,Windgällen-Member,4.0,15202100.0
817,15203090,Vlit503090,Klus-Konglomerat,4.0,15203089.0
468,15202023,Vlit502023,Wagenmoos-Bänke,4.0,15202022.0
1233,15202354,Vlit502354,Corandoni-Amphibolit,3.0,15202351.0
570,15202124,Vlit502124,Torrentalp-Member,4.0,15202320.0
164,15200422,Vlit500422,Grilly-Süsswasserkalk,6.0,15200545.0
1014,15204034,Vlit504034,Quattervals-Formation,2.0,15204030.0
113,15200328,Vlit500328,Brendenbach-Mergel,4.0,15200326.0
1266,15200472,Vlit500472,Obere-Felsenkalke-Formation,3.0,15200012.0
69,15200400,Vlit500400,Rebhubel-Schichten,5.0,15200399.0
846,15203115,Vlit503115,Flysch 2a tonig-sandig,3.0,15203114.0
885,15203152,Vlit503152,Eichholztobel-Formation,4.0,15203151.0
18,15200271,Vlit500271,Bischofzell-Bentonit,4.0,15200262.0
3172,15203304,Vlit503304,Rudnal-Formation,2.0,15203300.0
3214,15203346,Vlit503346,Dréveneuse-Bauxit,3.0,15203337.0
3222,15204093,Vlit504093,Lavatèra-Brekzie,2.0,15204091.0
22,15200275,Vlit500275,Fellitobel-Süsswasserkalk,4.0,15200262.0
3095,15202378,Vlit502378,Rossplatten-Diorit,2.0,15202177.0
831,15203242,Vlit503242,Couches-Rouges der Brekzien-Decke,2.0,15203018.0
159,15200366,Vlit500366,Meeressand,4.0,15200362.0
1293,15200499,Vlit500499,Brand-Herrentisch-Tuffit,5.0,15200274.0
24,15200277,Vlit500277,Uetliberggipfel-Nagelfluh,5.0,15200276.0
3114,15202397,Vlit502397,Col-de-la-Plaine-Morte-Bank,4.0,15202071.0
692,15202241,Vlit502241,Chastelhorn-Metagabbro,2.0,15202340.0
187,15200442,Vlit500442,Mortier-Mergel,4.0,15200182.0
462,15202017,Vlit502017,Pierredar-Kalk,3.0,15202016.0
546,15202100,Vlit502100,Schilt-Formation,3.0,15202096.0
1058,15204078,Vlit504078,Präbichl-Formation,1.0,0.0
1064,15205003,Vlit505003,Roisan-Zone,1.0,0.0
1065,15205004,Vlit505004,Arolla-Serie,1.0,0.0
1068,15205007,Vlit505007,Valpelline-Serie,1.0,0.0
1069,15205008,Vlit505008,Castel-di-Sotto-Ton,1.0,0.0
1070,15205009,Vlit505009,Pontegana-Konglomerat,1.0,0.0
1071,15205010,Vlit505010,Gruppe des Lombardischen Gompholit,1.0,0.0
1081,15205020,Vlit505020,Ternate-Formation,1.0,0.0
1082,15205021,Vlit505021,Brenno-Formation,1.0,0.0
1083,15205022,Vlit505022,Prella-Konglomerat,1.0,0.0
1084,15205023,Vlit505023,Gruppe des Lombardischen Flysch,1.0,0.0
1089,15205028,Vlit505028,Gruppe der Scaglia Lombarda,1.0,0.0
1093,15205032,Vlit505032,Maiolica Lombarda,1.0,0.0
1094,15205033,Vlit505033,Lombardische Radiolarit-Gruppe,1.0,0.0
1096,15205035,Vlit505035,Calcari a bivalvi planctonici,1.0,0.0
1097,15205036,Vlit505036,Rosso Ammonitico Lombardo,1.0,0.0
1099,15205038,Vlit505038,Morbio-Formation,1.0,0.0
1101,15205040,Vlit505040,Moltrasio-Formation,1.0,0.0
1103,15205042,Vlit505042,Saltrio-Formation,1.0,0.0
1104,15205043,Vlit505043,Macchia Vecchia,1.0,0.0
1105,15205044,Vlit505044,Broccatello d'Arzo,1.0,0.0
1106,15205045,Vlit505045,Albenza-Formation,1.0,0.0
1107,15205046,Vlit505046,Zu-Kalk,1.0,0.0
1108,15205047,Vlit505047,Tremona-Formation,1.0,0.0
507,15202062,Vlit502062,Klaus-Bank,4.0,15202053.0
111,15200326,Vlit500326,USM-III,3.0,15200314.0
44,15200297,Vlit500297,Hörnli-Formation,4.0,15200262.0
356,15200208,Vlit500208,Berlingen-Member,4.0,15200126.0
677,15202226,Vlit502226,Medel-Granit,2.0,15202225.0
1267,15200473,Vlit500473,Untere-Felsenkalke-Formation,3.0,15200012.0
3205,15203337,Vlit503337,Siderolithisches Dogger der Klippen-Decke,2.0,15203272.0
721,15202270,Vlit502270,Paragneis der Ausserbinn-Piz-Cavel-Zone,2.0,15202268.0
358,15200210,Vlit500210,Ergolz-Member,4.0,15200126.0
870,15203138,Vlit503138,Filamentkalk,3.0,15203131.0
638,15202189,Vlit502189,Curtin-Monzodiorit,2.0,15202183.0
843,15203112,Vlit503112,Flysch 3b mit bioklastischen Turbiditen,2.0,15203110.0
1284,15200490,Vlit500490,Humphriesioolith-Subformation,4.0,15200488.0
1344,15200550,Vlit500550,Grindelegg-Formation,4.0,15200335.0
256,15200031,Vlit500031,Röschenz-Member,6.0,15200004.0
578,15202132,Vlit502132,Cardinia-Member,4.0,15202131.0
775,15203048,Vlit503048,Heiti-Formation,2.0,15203275.0
614,15202165,Vlit502165,Wendenjoch-Formation,2.0,15202164.0
382,15200145,Vlit500145,Rhötton,4.0,15200144.0
1170,15203286,Vlit503286,Boëge-Mergel,2.0,15203285.0
1173,15203289,Vlit503289,Praz-Serie,2.0,15203133.0
100,15200433,Vlit500433,Basiskonglomerat (der Luzern-Fm.),5.0,15200312.0
461,15202016,Vlit502016,Sanetsch-Formation,2.0,15202012.0
369,15200214,Vlit500214,Saalhof-Bank,5.0,15200134.0
660,15202211,Vlit502211,Luisin-Orthogneis,2.0,15202334.0
1171,15203287,Vlit503287,Vouan-Konglomerat,2.0,15203285.0
1110,15205049,Vlit505049,Riva-di-Solto-Tonstein,1.0,0.0
1111,15205050,Vlit505050,Hauptdolomit,1.0,0.0
1112,15205051,Vlit505051,Pizzella-Mergel,1.0,0.0
1113,15205052,Vlit505052,Cunardo-Formation,1.0,0.0
3388,15203348,Vlit503348,Karbon der Zone-Houillère,1.0,0.0
3716,15203394,Vlit503394,Scherbadung-Gabbro,1.0,0.0
3225,15204096,Vlit504096,Fedoz-Gneiskomplex,1.0,0.0
3228,15204099,Vlit504099,Maloja-Gneiskomplex,1.0,0.0
1119,15205058,Vlit505058,San-Giorgio-Dolomit,1.0,0.0
1121,15205060,Vlit505060,Besano-Formation,1.0,0.0
1122,15205061,Vlit505061,San-Salvatore-Dolomit,1.0,0.0
1123,15205062,Vlit505062,Bellano-Formation,1.0,0.0
1124,15205063,Vlit505063,Servino,1.0,0.0
1125,15205064,Vlit505064,Verrucano Lombardo,1.0,0.0
1126,15205065,Vlit505065,Permische Vulkanite,1.0,0.0
1131,15205070,Vlit505070,Manno-Formation,1.0,0.0
1132,15206001,Vlit506001,Periadriatische Vulkanite,1.0,0.0
1133,15206002,Vlit506002,Novate-Intrusiva,1.0,0.0
1134,15206003,Vlit506003,Bergell-Intrusiva,1.0,0.0
1135,15206004,Vlit506004,Adamello-Intrusiva,1.0,0.0
547,15202101,Vlit502101,Mürtschen-Member,4.0,15202100.0
1229,15202350,Vlit502350,Fuorcla-Paradis-Serpentinit,3.0,15202346.0
548,15202102,Vlit502102,«Schilt-Mergel»,4.0,15202100.0
171,15200430,Vlit500430,Oberdorf-Süsswasserkalk,2.0,15200091.0
459,15202297,Vlit502297,Rütenen-Konglomerat,3.0,15202013.0
310,15200120,Vlit500120,Klingnau-Formation,3.0,15200055.0
780,15203053,Vlit503053,Arvel-Formation,2.0,15203275.0
85,15200310,Vlit500310,Staffelbach-Grobsandstein,5.0,15200309.0
564,15202118,Vlit502118,Dugny-Formation,3.0,15202106.0
1294,15200500,Vlit500500,Wangen-Tuffit,5.0,15200274.0
147,15200356,Vlit500356,Marnes gris-souris,5.0,15200358.0
342,15200084,Vlit500084,Fasiswald-Member,4.0,15200011.0
336,15200077,Vlit500077,Rickenbach-Member,4.0,15200011.0
3102,15202385,Vlit502385,«Unterer Öhrlikalk»,3.0,15202091.0
737,15203012,Vlit503012,Schistes à Miches,2.0,15203006.0
673,15202222,Vlit502222,Cacciola-Granit,2.0,15202220.0
1116,15205055,Vlit505055,Cassina-Bank,2.0,15205053.0
3256,15205096,Vlit505096,Matterhorn-Gabbro,2.0,15205004.0
504,15202059,Vlit502059,Durschlägi-Bank,4.0,15202053.0
724,15202275,Vlit502275,Paragneis der Lukmanier-Decke,2.0,15202245.0
828,15203099,Vlit503099,Dorchaux-Member,3.0,15203096.0
847,15203116,Vlit503116,Hellstätt-Formation,2.0,15203110.0
1204,15202325,Vlit502325,Dzéman-Member,2.0,15202154.0
91,15200415,Vlit500415,Chnebelburg-Schichten,4.0,15200311.0
1361,15200568,Vlit500568,Tenniken-Muschelagglomerat,4.0,15200567.0
141,15200350,Vlit500350,Horw-Sandstein,4.0,15200349.0
1303,15200509,Vlit500509,Käpfnach-Formation,4.0,15200295.0
3202,15203334,Vlit503334,Aigremont-Brekzie,3.0,15203005.0
199,15200184,Vlit500184,Mergelkalk-Zone,4.0,15200152.0
1142,15203258,Vlit503258,Truche-Brekzie,2.0,15203257.0
3173,15203305,Vlit503305,Savognin-Formation,2.0,15203300.0
1088,15205027,Vlit505027,Varesotto-Flysch,2.0,15205023.0
811,15203084,Vlit503084,Pfad-Mikrofazies,3.0,15203082.0
3110,15202393,Vlit502393,Roc-Champion-Konglomerat,4.0,15202019.0
1175,15203291,Vlit503291,"Couches-Rouges der Klippen-Decke, undifferenziert",2.0,15203018.0
842,15203111,Vlit503111,Flysch 4 mit siltigen Turbiditen,2.0,15203110.0
232,15200104,Vlit500104,Baden-Member,4.0,15200102.0
524,15202079,Vlit502079,Helvetischer Kieselkalk,2.0,15202047.0
746,15203020,Vlit503020,Hochmatt-Kalkarenit,3.0,15203019.0
251,15200113,Vlit500113,Geissberg-Member,5.0,15200105.0
3177,15203309,Vlit503309,Raschil-Formation,2.0,15203172.0
1274,15200480,Vlit500480,Glaukonitsandmergel-Subformation,4.0,15200479.0
769,15203043,Vlit503043,Vanil-Carré-Member,3.0,15203041.0
454,15202294,Vlit502294,Malor-Member,3.0,15202290.0
1360,15200567,Vlit500567,OMM-J,3.0,15200307.0
1280,15200486,Vlit500486,Hamitenton-Formation,3.0,15200055.0
469,15202024,Vlit502024,Wildstrubel-Formation,2.0,15202012.0
129,15200341,Vlit500341,USM-J,3.0,15200314.0
602,15202153,Vlit502153,Ilanz-Verrucano,2.0,15202143.0
211,15200012,Vlit500012,Malm des Juragebirges,2.0,15200162.0
355,15200207,Vlit500207,Gruhalde-Member,4.0,15200126.0
364,15200211,Vlit500211,Kaisten-Bank,5.0,15200132.0
735,15203010,Vlit503010,Leyderry-Member,2.0,15203006.0
605,15202156,Vlit502156,Vallorcine-Konglomerat,3.0,15202155.0
410,15200237,Vlit500237,Schönau-Herrenschwand-Granit,2.0,15200230.0
896,15203163,Vlit503163,Ruchberg-Formation,2.0,15203162.0
228,15200024,Vlit500024,Complexe récifal,4.0,15200023.0
23,15200276,Vlit500276,Uetliberg-Schichten,4.0,15200262.0
