OBJECTID,UUID,FMAT_LITSTRAT
2130,{BF9FED06-1250-46BE-8887-30D5FE662EEB},15203163
2131,{E48906A4-7B78-4026-90D5-1F692A9380A1},15203164
2132,{49601DE2-DC34-4834-BD3C-5915CB1E9762},15203165
2133,{B5A0F101-1FEE-42C7-9890-CC71C8987BED},15203166
2134,{355323D8-C139-4010-98BD-8660C6389D57},15203167
2135,{19437A4E-9415-4314-8E2F-39C4C520601A},15203168
2136,{98735549-07D6-4AC7-AE36-49CB312AB967},15203169
2137,{1D064B38-FDA0-4967-96B6-493908C71C78},15203170
2138,{4E2D8DCF-3052-4A6C-AEC8-BFE9B06C0C2C},15203171
2139,{9B7E4260-2E17-488D-92AA-03145AA7DAAB},15203183
2140,{AC0D98B2-247E-4267-8D42-CEA08C51BE06},15203184
2141,{ECACC062-8CA2-47BA-BC49-39F647F956B3},15203210
2142,{0F8C9E88-4379-4B35-A7CB-DA343197429F},15203211
2143,{DD032E87-C678-4AAE-91AD-E912FFE10532},15203212
2144,{C91A3D51-DACA-4677-933F-0796363BCCDD},15203213
2145,{A884D238-0158-4AF3-8C74-97B9F9B8C466},15203214
2146,{A9857961-2471-4E3C-AFC7-FBB21DF83F2D},15203215
2147,{E057905E-F272-4A2D-A59B-B6084EDD6EBA},15203216
2148,{C2155123-1DA3-46F0-A61A-676B74095226},15203217
2149,{A1964353-4190-4186-B1A9-598CA956044C},15203218
2150,{9E65B2E1-8DF4-4049-A343-1323FD8866E6},15203219
2151,{73C34C73-119C-4AA0-BB0A-D36ED66C15B3},15203220
2152,{967B44CC-BE06-474A-B6E9-03E3DBD71BF1},15203221
2153,{A2D1CB83-6E3D-4FEE-A53C-60B61BDE1178},15203222
2154,{D261A827-13DE-4714-858E-E0247E4027C4},15203223
2155,{0C910475-0E7C-49B3-8661-D21651586BB2},15203224
2156,{43D7EA4C-0CBC-49AC-ADB0-8B7A6BBEEF4F},15203230
2157,{F3FBC99F-4827-42FC-8E3A-C966135B6AF4},15203231
2158,{0D546822-1A32-4055-B2EF-82AA33464000},15203232
2159,{2370246F-B4C1-40AF-9702-2416587535C7},15203233
2160,{2A9C16BC-BDD6-46DD-9DCC-39C8EA317793},15203234
2161,{8A309CE2-A30B-4920-A172-F292E6874172},15203235
2162,{37304C4B-6176-4A0F-9048-A5BF91CB5EB2},15203236
2163,{38DD1FA6-9CE6-4E2F-A6A7-0CBC8A0CA3D7},15203238
2164,{500906DD-B766-48B9-8222-FD82D6AE6615},15203239
2165,{77D85EE1-71FC-43D5-B9BD-6173CA9E791D},15203240
2166,{F0F8C5EC-0AD1-4864-862B-B05C3B9EE23A},15203241
2167,{4A525C2E-E18B-4BFE-831D-8AF286C40705},15203242
2168,{3AC3B7AC-A8B1-44AE-9B81-5C76A93235DA},15203243
2169,{85C7A121-A797-4F1A-917A-8DEB2B125034},15203244
2170,{D264DC9E-EF51-4050-9470-E48920A0C1F3},15203245
2171,{17D5F75D-A590-42A2-9E56-46097167E9F3},15203258
2172,{DE894622-B597-45D0-9701-3C854CC0FAA6},15203259
2173,{ACB4E525-E48F-4CBE-A72A-4E5076DB3724},15203268
2174,{DD9DC72F-4641-4805-A481-759DD7D378A0},15203269
2175,{81740255-41D0-49E8-8361-ADF8BA175344},15203270
2176,{F2EC78C2-63D6-4BDA-9DA6-6A68026928B2},15203271
2177,{0ABB4452-364C-4FD6-B284-E6F4201A970F},15203272
2455,{A2212C71-DA59-4349-9E16-7E6C80479ABC},15206017
2459,{8D389BCA-FD29-4924-91AC-7399CE65012D},15202415
2458,{57512923-794E-43A8-AD08-F1AC1F023EA0},15202414
2456,{4A09B0C9-0128-4F1F-8890-BB124E7976D9},15204091
2457,{D0F6521D-9055-4555-90C4-B138E7DB3847},15202245
2956,{B4EE8251-2A6E-4991-8EB3-C03814EFABC0},15203159
2907,{35B6F8B5-403E-4314-AE47-0AE71EAC2E83},15206034
2846,{005FAC4B-B1A7-40FB-B9C9-57413DADB6F8},15203373
2919,{0B8BA91D-D9CF-43B1-B2CB-E7E5DBD20FD9},15206046
2950,{2E0909BE-9EE9-4F30-9106-3A5F97C389C5},15202445
3057,{AF95628D-FBA0-443B-B8A2-5E1DDF4D3CA0},15203260
3036,{E3334C67-3A2C-4B7D-BF86-26A9BDF10FA2},15203265
2935,{05C96552-028D-4CBC-8416-F9DFD6608DE6},15203360
2947,{C69587AE-976F-41CB-B440-FA8C9240C60B},15203181
2958,{C7696FD1-F200-417D-BE8B-3D25D994D23F},15203161
2960,{C42FBBAE-4AA0-4572-8C7C-D27D669D0BA4},15203301
2856,{88CFB4DE-AD91-4561-954C-6C1B47676155},15202370
2934,{7BAD473D-4437-4D0A-8828-918EC6DF27C1},15203359
2883,{73C363F3-36F9-499C-A4F3-E22E1D46F3EC},15202413
2905,{5E8C1187-BE9C-4156-8C5E-C287FC801A29},15206032
2844,{F402AE51-A46E-4939-BB5D-1A0DF666E0A0},15203371
2952,{6B7A5333-D702-4024-9C87-EB9EABB16487},15203299
3013,{ACCA07CF-F576-4DC3-8D71-E0E1AE70C919},15202213
3061,{DE9ECB8D-67D6-4CD9-B3D5-1D5E504C0B43},15203311
2869,{CC98189E-9B6B-41AD-92F1-77153C0852B8},15202398
2963,{CA84704A-703E-40D0-88BB-52C716F8F265},15203173
2852,{0D6EE194-F679-4EC4-9891-B631625FB674},15203379
2420,{6669533C-4F57-4B23-84B5-4F0BC4DDC979},15202234
2421,{AD9E3C3F-7E5E-4883-AE1B-B98D6165894E},15202235
2422,{E4C1A64B-5A1A-4956-B742-BFDBCE40507A},15202239
2423,{25D25773-9681-47A9-B2CB-CAF44750795F},15202240
2424,{72826193-F7F0-4947-840D-C5B7F04A86E6},15202241
2425,{0A5B5DBF-7B6D-40BE-A2D6-D9232B5E7720},15202242
2426,{E93AEB52-EAD4-4106-B22F-E85A72D02862},15202243
2427,{9A00820B-0E61-402C-9DFF-C0DBE95016FD},15202244
2428,{C38942DC-D160-457F-AE4A-31E6DC319494},15202256
2429,{DA277F14-6DF2-4C5F-8AE6-F8D5B60FA2EB},15202263
2430,{384F7537-5563-4C04-91CE-2D62F9BC66BB},15202264
2431,{87DE5F92-2FE9-46B3-ACEF-4BFFA0D2D2F3},15202265
2432,{CA6596B8-98D3-44D1-8A0A-1418C5E962E8},15202267
2433,{A4167609-B2B2-4AB4-873C-3AF49661EC67},15202271
2434,{5B5BD9C8-21F6-4B32-AF30-BD2D3423D109},15202272
2435,{8A0D46D7-F837-48EB-965B-917DBB0FFC22},15202279
2436,{FA8D9CC9-1FCD-4CAC-8796-283153141C72},15202281
2437,{0E042372-B46B-4D72-9FEE-2353D6047B4B},15202282
2438,{9EE30515-452A-4002-B4F5-6958F8711058},15202283
2439,{C377478F-A7DF-49C8-A144-E3F7E6218A95},15202284
2440,{F2B4722D-7786-493A-8366-F82FCBA5F0C4},15202285
2441,{63214717-5B9F-4C2B-917F-B63930C81AD6},15202286
2442,{F0F1154D-062C-4AFE-81CD-853FA458D53C},15202287
2443,{01B7E80D-9DC4-425E-8788-4734B6FD92FF},15202288
2377,{3F70B804-AB89-4718-8B5A-F89565BFC385},15202174
2378,{8079039A-6CB2-4B3D-8CAB-A79DF5E8AA6B},15202175
2380,{39C42E5B-B64A-4286-A726-AA93EB947650},15202177
2381,{89DE71B1-898A-4FA0-85AD-BB8B7BC26625},15202178
2382,{9D0B7029-6F0E-41B9-959A-0CCB62333D6C},15202179
2383,{DDC0BCAC-227D-407F-A6D6-A758E80C2112},15202180
2384,{2E60DEF8-2C1A-41B5-B1EC-D1735B44614D},15202181
2385,{D99908B9-F41A-4D10-8186-4E276172EDAF},15202182
2386,{862E3629-2E00-4D4D-B79B-A6DFB4BDB223},15202183
2387,{B54B21E6-4838-4221-AD2F-F0F065DAF43D},15202184
2388,{0B8C9BE6-C64F-4F8A-83A0-44EE4B92D061},15202185
2389,{CDE6D26C-6B94-40C0-9DC1-BC3AB4A72522},15202186
2390,{5873E6BF-1519-4838-A94F-9534FCDA0E32},15202187
2392,{2A1B502F-2FEC-4E3E-BD6B-53C976267B55},15202189
2394,{B232EB7D-3B69-4EAC-8B9C-F7048929C710},15202191
2444,{AB1FE92C-7A95-49D0-A5EF-6FC6FB73EF33},15202289
2445,{A167AA09-E7DB-493B-AB33-EC5C64809C56},15202290
2446,{C5A69C2F-1E59-4147-AC59-D7A92CE4CB9A},15202291
2447,{D9CBCB9D-75F0-4AB0-9B4A-70EE4FCBF2D3},15202292
2448,{3CCBD5DC-3953-4B71-A2FF-922D340D4321},15202293
2449,{47769D21-B006-4898-966D-202D187722CA},15202294
2450,{1DE340A6-CD58-4653-88FD-A900BBCD1D2D},15202295
2451,{31A42176-01D0-46F7-B184-1148424CD913},15202296
2452,{7E77D83E-8A9E-45A7-9D80-299E36B1220D},15202297
2453,{06747771-E273-475A-92B1-AE747461A85E},15202298
2454,{DA966157-7214-4688-8FE1-A952468B5E14},15202299
1038,{C083A840-2195-498B-86F6-0283FB988D81},15200466
1237,{17E1506D-F77D-48C9-89E7-4AA1CA6E7414},15200225
1254,{ADE25257-85CF-4499-B761-943020A167B7},15200245
1256,{763ECD96-736C-4E16-B142-2E7BEFF1807F},15200247
1258,{ADA0BB96-E6CF-4961-B2B3-AC4E74E0DFFB},15200251
1892,{7F495F3D-4946-46FC-A646-76DF61CE8779},15202363
1893,{0FBDD599-BB87-475A-B04E-97CA3B2D497D},15202365
1894,{C8F5F71C-7EE5-4C32-B2CF-E0BA7977C614},15202366
1895,{2B0BC224-2EA5-4E0E-838A-2F0A89FE2C5C},15202367
1896,{BADCD0A5-8790-46EF-87AE-C94B77DDC1CD},15202368
1897,{5893D664-22F0-4CCE-BC1E-DC5BFE50D6D0},15202369
1898,{FE84C7AA-AFFC-43D2-B81F-3A824039B126},15202380
1899,{C2F96044-1EC5-45AE-97B2-1965B15FFDDA},15202381
1900,{FCCD95B0-0D98-4DC7-BA2A-EADD050C8929},15202382
1901,{E7D51AAF-55E1-4E45-A2B8-F753457444AA},15202383
1902,{DECAFC77-2622-4B3D-8BED-8104D4E96E97},15202384
3190,{83D8326C-627C-4CD1-B478-8CD84A30B94C},15203439
3191,{ED0B0071-A426-443A-B9B4-9A4AEE8C0810},15203440
3192,{6E254D64-4861-48A3-A580-718DC93D03EE},15203441
3125,{67FA7766-953F-4186-B201-806451E80BCF},15202475
3126,{E9644E90-0157-4B3E-B32D-B150D9F70AE4},15202476
3127,{4F309181-35D0-4D4B-9C4C-6BA2CCA1CEB1},15202477
3128,{20B57CA7-CF87-470B-BF17-250433783A7E},15202478
3129,{69BD2F4A-90DB-4CD7-BA32-7A5F389BE466},15202479
3130,{6151FAB8-AB15-4618-92E1-3089C2C03762},15202480
3131,{0E2A5C06-DDC4-4F34-8279-3D9E9526ECBF},15202481
3132,{52953A6D-EC5A-483A-B5BB-A545308D0FC6},15202482
3133,{235CB1D6-433B-4E5B-ADC8-DAD552B09CAD},15202483
3134,{0CE306FE-BCC2-4CFC-81F0-0C34FA4228BE},15203382
3135,{9D51F50C-7CD0-4187-B89B-3E98C21A365C},15203383
3136,{70209D11-DBF3-4298-A277-B041D9D23D84},15202484
3137,{1BFF7739-60FF-4B69-BB14-D9590329F33A},15203386
3138,{17BA2F19-CB7C-4BE5-BE24-554FC893F087},15203387
3139,{749A5CD3-250B-4CED-8EF4-B115418DBEB2},15203388
3140,{C6B4D089-1515-4680-AF5E-AD81572CCAA0},15203389
3141,{23B37403-2220-4BA6-A30D-BCAD229FEB01},15203390
3142,{B70FAA52-2938-4B30-8E9B-AABC6B8EED45},15202485
3143,{6FA20BF5-CDDC-483A-A88D-F0F89435D027},15203392
3144,{24E9FA1F-F6DB-4E7E-A751-14AF10C7EEDA},15203393
3145,{A274C223-15A0-43E3-ACE4-20B74CB1AF9C},15203394
3146,{D5A5D088-141F-40F2-9FB9-F1721B666D70},15203395
3147,{91EBFE4D-123A-44EC-B281-33DD31BF251B},15203396
3148,{FC4BFCA9-C1EC-44D0-AA7A-A0BBE6BE6C6A},15202486
3149,{793BD06E-BD89-4E93-82D7-23BCEA421A3B},15203398
3150,{F7CAFC17-A510-4914-B991-A2D44206E2E0},15203399
3151,{31AF948B-4EF1-47F2-987A-1A916ED3D8E1},15203400
3152,{B8901ECF-C2A5-4791-99CC-AF7BD38DBDEC},15203401
3153,{45857D59-C380-40CA-940A-860AB79EAECB},15203402
3154,{0B9F62ED-BFBA-45DB-B9B9-4A3B061BFF24},15202487
3155,{D423ED2D-D522-47C5-A116-60928A8C3E9D},15203404
3156,{C1FA4473-C5E2-4B1D-AC7A-EBC909081885},15203405
3157,{4CF3B88B-6864-4B3F-BCDC-078B7534DE0C},15203406
3158,{35F99CAC-AD02-4976-AAD5-7B35E743A0EF},15203407
3159,{1986D837-F872-4EDD-A222-4A3B3B0B4171},15203408
3160,{3846E629-B69F-427F-8924-7E7F0B7A0981},15202488
3161,{F4729D95-2907-47AC-AABA-BE54A586F237},15203410
3162,{403A6C6C-3019-4002-9713-D1B4FA8D4305},15203411
3163,{A93D8827-FB7E-4743-9FD4-29C2265AE66E},15203412
3164,{ED933A0C-833C-4F62-AB21-A4DC643755EB},15203413
3165,{2773E9F6-2458-4384-B6A5-BCED73CFFE33},15203414
3166,{8E1EE5E8-2D1B-4802-BAF4-F1ECA7EF8D8E},15203415
3167,{FBFE66EE-2EE6-45BB-AC87-1E57700DE39E},15203416
3168,{549717F3-76C5-4FA5-9DA3-9A5780D5B763},15203417
3169,{F1B8F103-2C70-4701-ADA1-A2B69B7A2E07},15203418
3170,{E4E43914-3987-4177-83D1-42F90886452F},15203419
3171,{41CE9629-5C58-4DF5-B0C0-37E7A31021F3},15203420
3172,{E024C625-7164-4E84-AC53-96990D7ABF4D},15203421
3173,{BD7D0381-EA79-4F2F-9BB9-FDE352A0FB72},15203422
3174,{9D8D7FE4-0434-466C-8B68-6093B5A6D29C},15203423
3175,{A74EE002-C543-4EB4-A44B-6F7A1BC31618},15203424
3176,{DC7702CB-C031-4D4E-93D4-152759DE9592},15203425
3177,{8EE1237D-F541-4572-AB9A-D05637A8C3D5},15203426
3178,{CABA71D1-DE86-4D7B-96C5-7336DB1DACC9},15203427
3179,{ADE9150E-38E1-4066-BCEF-DD0A5A276E00},15203428
3180,{8B37ACCE-7330-4A6E-9563-1D51A608A8E0},15203429
3181,{653CB476-7450-419C-B2FC-F50E3A24FF7E},15203430
3182,{2F1A340E-92FB-4FCB-8884-7C4EDE9F7C04},15203431
3183,{AD375B01-54B6-4025-BF25-6787FFB16C60},15203432
3184,{134D839D-9ECA-4361-8418-B15B909ECCE8},15203433
3185,{12F88F5C-2E89-48CE-850F-5224C08F083E},15203434
3186,{B50D828A-C102-4CD9-925B-E5950A8885F7},15203435
3187,{C6A635E6-5CEA-43A1-9840-3ED6594D58FB},15203436
3188,{EB776BAF-BE64-4D35-AA26-95863C147516},15203437
3189,{856DF196-0EF6-4EE3-AF4C-1D3A554CFF70},15203438
3193,{F84A1D25-FC58-4D56-8391-C1FD1D5535E9},15203442
3194,{678FF683-AD43-43AC-8D58-9E7BF9DB09CC},15203443
3195,{CA94B8F1-0E21-4C8D-8E7B-C8E82909A721},15203444
3196,{F6001533-5B9D-4651-AB1B-7770B03BBB85},15203445
3197,{1DBB3BC0-5C9B-4C79-9110-1CC422938656},15203446
3198,{A2557972-483F-4C7E-A7AA-64A360286298},15203447
3199,{C4B6EFCC-2E64-45A7-AEB6-D77484433995},15203448
3200,{81BE9629-32A2-4D4C-B67C-718F33EE244C},15203449
3201,{15632E95-8906-4511-A767-A90FE88F0A85},15203450
3202,{2EB3351B-9CA1-48AD-BB8A-A5436DAC7D2B},15203451
3203,{EE5FECA7-31F8-43FD-B615-8A0ED8A12A3C},15203452
3204,{B2B4AE49-0301-45B9-8730-0DFCBF7A7EE7},15203453
3205,{6C20B0BE-E891-484B-8123-56CDA78D7985},15203454
3206,{BB889C09-4C00-48F3-814B-046353180633},15203455
3207,{C9D797FE-C223-44E9-8F18-630B973877F0},15203456
3208,{31B53DB9-E82F-4DD8-AF96-EB4235EDB4D1},15203457
3209,{B57E9880-78AA-45B7-927A-CEAC18903A6F},15203458
3210,{437D3713-E2CB-464F-ADAC-6AF86305D049},15203459
3211,{24D88812-0319-491C-9A0C-D232FAD2CFA1},15203460
3212,{62C95E7B-A198-4465-80C1-5B711A8F1C7D},15203461
3213,{DCA40603-7C8C-415A-9B6C-4DC8ACB5588E},15203462
3214,{11060295-06A8-49EB-BA55-F83EFFB16A79},15203463
3215,{7BAE4BBB-2A46-49E0-8187-0EEA4227E264},15203464
3216,{77FA68F9-2C00-48F4-AB06-BF6ADEF6577C},15205001
3217,{7575523F-DB25-4EFA-8EBA-3FD93F4783BF},15205002
3218,{D03F1CB7-DFD1-4D0C-A698-295F3E6143AC},15205003
3219,{46E8E98E-4A6E-4F1D-8F21-3186BCDDF2CB},15205004
3220,{8AB5D7F7-400C-4CC1-B846-1AA89F3DC3C8},15205005
3221,{7366BBD2-3B66-4B0A-8E46-5B7723A3DBB4},15205006
3222,{5A97A01D-CE99-4E03-B757-9E115F57EACC},15205007
3223,{D23A7F13-E92C-4F63-BADB-C09C91D6B90E},15205008
3224,{CF55B19B-C468-49F9-BB00-E213F741315B},15205009
3225,{1F5378EF-F817-40AE-AC86-DD844467F03D},15205010
3226,{E1C79DA9-09B3-43DC-925D-609BD96EDCE0},15205011
3227,{E9A293BE-9AE1-4BCB-B692-38713E4DA2B4},15205012
3228,{AB5B3866-D93A-4F6E-BA32-2B404DDC3B8E},15205013
3229,{977F2F4C-0459-432C-AD8A-EB6F9C225105},15205014
3230,{30861977-AF34-436F-A662-9C2ADFAD7DDC},15205015
3231,{18FAC0F4-3B7A-4E01-B892-D1CB4DC05A0D},15205016
3232,{ABEBC2C5-48CC-4DF4-9F0C-027D9689A129},15205017
3233,{DC2215CB-AE77-4D81-9C12-7DFAF434068C},15205018
3234,{7358FE00-C62C-4DEF-B032-2D7B8E5175D7},15205019
3235,{613BAF50-07B6-4BF3-8F24-5CA3B2E63E02},15203484
3236,{C58E254F-7E7A-4D01-9CAC-72B4931613FF},15203485
3237,{5111662B-6330-4B1C-A0FE-43CFDE2513E8},15203486
3238,{7E073F2B-1CFD-4425-992F-BCAB25287BB2},15203487
3239,{5559BC95-F587-40C4-AAC1-F48CD6C2953A},15202464
3240,{8AD7F41D-3B94-48A5-A72C-9D3B1FCFB1E7},15202465
3241,{39CB7E3D-C7AF-4BB5-BA33-0E31B0166C8E},15202466
3242,{D5343577-2807-486D-B4C7-18DA2CB418E1},15202467
3243,{58D01494-3A26-4B22-8B25-17B46206AC1E},15202468
3244,{FE248C52-3AA9-440F-918C-097601733FF2},15202469
3245,{D91EE5CA-E707-4705-B96B-F47D202258B3},15202472
3246,{42B38AEE-31BF-4FFC-8D66-C693E4F7BB6E},15202473
3247,{5B9DBEBA-521F-4AAD-AC60-7BDE5380F50A},15206058
3248,{00FE6949-E257-4A6F-93CC-DF0D866CD509},15206059
3249,{5D7FBC8F-EECB-4982-B598-35F3DDA50396},15206060
3250,{C376A279-FBF6-4640-909F-E46E1B8D50C5},15206061
3251,{4FE36D5A-CFFE-4B97-920B-BB506F36D621},15206062
3252,{5EB7812E-A127-4EF7-9734-F9F642A45E92},15206063
3253,{E6AAC364-86EE-45B0-85F4-193784F112F8},15206064
3254,{8F1CEFD9-328B-4B54-B44A-E65A2F965DC0},15206065
3255,{0694F9FF-B0F4-4F8F-BC8B-AF651CF0495D},15206066
3256,{333B50B7-E1D8-4BD6-827E-6C39B7AD87B6},15206067
3257,{1F1DC350-BB6B-49FE-BF47-07776D352713},15206068
3258,{D675AA90-9801-4B16-AF0E-9AB83051E16C},15206069
3259,{AFC2C164-45B7-41FD-B295-49F32857E64A},15206070
3260,{6C0E6D65-9215-4B4E-BF9F-DA575B3D1811},15206071
3261,{D5E2454B-AA59-4341-A617-D7B45AF534AB},15206072
3262,{0619BBAD-3F57-4D8F-B170-E929B6E1E126},15206073
3316,{00FA02E6-9D06-402E-8B44-3F83FA04D6D5},15203391
3317,{FE2A8984-B23E-438D-B0D2-5F35A54D8B7D},15203477
3318,{D6173692-B11C-4EF2-86C8-C20C56AA9B5E},15203478
3319,{65A3E5B1-0746-45F0-8EAA-0C5AE2E138ED},15203479
3320,{D5AC748A-ED17-4C05-BF5F-391E5778A5DE},15203480
3321,{093FC740-345E-4DA3-A814-081B12D9A7B0},15203481
3322,{E22FBC56-A197-4C00-9067-4A67BCCA2C77},15203482
3323,{367E318C-0171-45C6-A893-6A1F890A07FE},15203397
3324,{B96A591F-E946-4706-BBAE-07EEAB3BE0F4},15203483
3325,{4503D44B-76DE-4104-BC82-8899A7D33654},15203252
3326,{E65B984B-9F48-42A8-B7B6-E4E2481F272C},15203488
3327,{7D107D8F-ED76-4B42-BAC5-306AF203C4F3},15203403
3328,{E451AE72-8698-428B-A76A-ACA34E19785B},15203489
3329,{9F6FD4F5-99BD-4EEB-BEE9-4388F7F2A2A2},15203409
3330,{8D7FA118-D6CA-4C9C-9406-39102AAB3919},15202474
3263,{3FB024B3-2CFF-4C6E-82AC-5046D9FEFB9B},15206074
3264,{D3F05F3D-49D3-44AF-A568-9DE9D9F62FC8},15206075
3265,{7D33E703-E0CC-49D6-BC2B-2FD10B80D1CB},15205086
3266,{3AD585C6-8BEF-4DBB-8F93-C2077E69E870},15205087
3267,{358287FF-7EE0-41BD-B3A7-CC394983E19A},15205088
3268,{76D3116C-298E-4FE5-860D-CDD4CF4D3D2D},15205089
3269,{467F9026-F3A2-4E4B-A34E-0F89A3BC13AC},15205090
3270,{D5329FCC-A610-40E4-A9B7-BC4DA72DF7B8},15205091
3271,{25251E10-1DA0-46F1-9FBA-D7A762284DEF},15205092
3272,{7C5F7020-A254-457A-9E24-040453D52EF8},15205093
3273,{60D2D20A-AF39-4600-B05F-D7D480FE5D21},15205094
3274,{0EC236AD-8C5D-4AE7-90FF-021F6503EEE6},15205095
3275,{DE7E9D28-8A9F-497B-99BC-1F42C7C54649},15205096
3276,{8F79CF54-6A61-401B-86CE-8974F2C385F3},15205097
3277,{A0E51356-2C93-4BE2-9FBE-14BDAF273FE8},15205098
3278,{6FE451D7-D805-484B-BA08-970CA3A41907},15205099
3279,{A4B48F66-AD86-4416-974F-5D4B63C7F13C},15205100
3280,{69B85C7F-8FFE-4B97-985D-3319040A0C11},15205101
3281,{660E61E0-C1CE-4D04-A413-485C5DB98DDB},15205102
3282,{4C93B5C3-51A2-49DD-B72A-3DEF863ECCA3},15205103
3283,{223348DF-C493-41A9-9716-608004EAE9A9},15205104
3284,{5964D8F3-3791-4B00-84F0-09599E07573B},15205105
3285,{74796BDF-BE6D-4B4B-B2C9-35C86E6892F7},15205106
3286,{D96D04BF-E674-46A9-92D2-4B1908C9FCC4},15205107
3287,{3AEE7ABD-3E8A-4E3F-A349-393DAC7C8D96},15205108
3288,{52257FB8-2FC4-40A8-A922-C9CA83EE4DC5},15205109
3289,{5F9078F8-A642-46A4-B712-A674E0B83228},15205110
3290,{DE27D271-E37E-457B-BDBF-76017B80FE57},15205111
3291,{E75E577B-82BE-4A7A-99DD-FF18CA0665B9},15205112
3292,{CD91248C-CD0B-429F-B508-59A19C6AF543},15205113
3293,{999B34CE-34DA-440D-B60E-44BC983B5B4E},15205114
3294,{B90BF838-B9CC-4248-ADFF-6A8652C8A6C1},15205115
3295,{EE469B32-429A-4058-A16B-DB60E0236B49},15205116
3296,{F48254F9-3E77-4264-B566-83444A0A5775},15205117
3297,{65786A66-4387-486F-A90A-3B87CFCB34BB},15205118
3298,{8F987031-880C-4E58-843D-C6A5410F512B},15205119
3299,{EF279252-BC67-4CA6-A38B-986D288DD583},15205120
3300,{CC7F76FB-A0C7-4656-89F9-C6C090D453D3},15205121
3301,{D21A724B-FEA7-48AB-A689-3EADFC8616D3},15205122
3302,{92C4D9FD-13CF-4F74-9B64-008EC6198AE1},15205123
3303,{A0172E88-4584-4850-B8FD-48A12C61283E},15203465
3304,{1130C408-284F-4046-94D0-6B30F74A5095},15203466
3305,{DEE4D7CA-D4F1-44F4-BC9F-8793D82CFEAA},15203467
3306,{7D91763E-E898-422B-90CF-16446DB9655C},15203468
3307,{E12E2FFE-71B7-48CC-90AF-60EB87E06C83},15203470
3308,{53DAD046-9221-4821-AA1F-2FEBDE2C830B},15203385
3309,{8CA1EDAB-3C60-49CF-A44B-094B11C582E4},15203471
3310,{019EA186-A1E4-4CC4-8985-DE643869F71E},15203472
3311,{FAAEED0E-4097-432F-94CB-B8563301B308},15203473
3312,{EF074A60-1EC0-4E5B-9C9F-3DABE5E7CAC9},15200618
3313,{B2758910-B5D3-471C-9DCF-317296638210},15203474
3314,{B564D4D6-5496-400C-883C-1DCACCDF2F6B},15203475
3315,{7464AE56-A9B5-4731-AC5B-5B0354767B16},15203476
37,{D8542638-1D10-4D14-BF17-6DB141B3D69E},15200415
3640,{A1623A20-7A5D-497E-8B22-53DCBF1B734F},15204134
3641,{66EB74A0-841F-41C7-BFF4-FAD56B58F421},15204135
3642,{2EC75180-A6E4-4C14-B146-20D6DC075A29},15204136
3643,{859611B3-7BD4-4D6E-95A8-5110656C986B},15206108
3644,{85DB25C6-C17C-4BCA-87DF-6C8740799EF3},15204138
3645,{DADF74C7-EB23-4FED-9371-53502892BEFC},15204139
3636,{7CE72A9E-A1A7-4F07-A4C7-807382A35C15},15204130
3637,{14F99BD6-7B2C-4868-A33E-4FCB1C055116},15206107
3638,{FA72C39A-F7B4-4428-8F81-F7EF1E33A577},15204132
3445,{6260D130-CB74-48E2-860A-5700EE30F1B7},15204137
3446,{E28AC05E-20ED-459C-82EA-33B1A19445EB},15203499
3447,{45477580-2B52-48FA-BD0D-3F1BF8E3E48F},15206091
3448,{35897E87-A7FC-470C-94BD-837D295D85BE},15203500
3449,{61714165-8E37-4DE9-A707-E5B940009570},15202494
3450,{4BD52E9B-7F12-49AE-9701-622A3A8C6EF6},15202497
3451,{3E0F33D9-EC33-4DA8-BDD9-51DEFEDBEA3B},15203502
3453,{E9BB7281-BBA0-4C14-964C-18CBEEF7EB52},15204100
3454,{342B9B9A-430B-4251-A779-07D691900E76},15203503
3456,{4048E614-97C9-4022-9A9E-A6802777123C},15203504
3457,{B777E2A3-BB88-4688-B855-E5E3FE2830BB},15206092
3458,{FEE41AF3-5166-479B-A55C-FB923D6F5A73},15204102
3460,{AE6FBFF3-B0A2-4ED5-9229-54F0D4630499},15203505
3461,{D2244F56-E4CD-4087-9743-2B2D99E37934},15206095
3462,{B139CF02-C3FE-4EB2-A26D-C17F4FC23688},15204103
3463,{ACAC0919-73A6-438E-9210-00D98505FE86},15202495
3464,{DBA1F20F-7FAA-494E-89D8-22D985F39826},15203518
3465,{0CB81249-B32D-44D7-8C3E-7470B6037552},15203501
3466,{56CDBC87-2F18-43E1-8028-50A761D81D0F},15203507
3467,{2343B29F-1763-49A7-BB54-4A196EF45C2A},15204105
3468,{4670B383-CC92-45F8-8B56-0114A3F4B20D},15204115
3469,{34995611-6E66-46DB-8324-ADC709A4BB1D},15203508
3470,{F3250DD5-3756-4099-B3EC-661A6890E622},15204106
3471,{3A378204-4359-45B7-BF09-3BB2BA6FC3BD},15203509
3472,{452A0A2E-39CE-429D-8786-2BA42162FFB9},15206078
3473,{E9C5748D-F003-4844-86F5-5CE8B20CC1FC},15204107
3474,{59A30D19-994B-483E-89EB-67536C74F282},15204117
3475,{2C711DC7-F381-4C53-A572-D1D73DFE79A1},15203510
3476,{B98BCD35-FDC7-4091-BF89-55ECEFC48F59},15204108
3477,{BD3F9304-8024-413E-8729-4F809230849F},15203511
3478,{657E7F13-5747-453A-B747-5A8DD54A300A},15202496
