OBJECTID,GEOL_CODE_INT,PARENT_REF,GEOL_CODE,GERMAN,TREE_LEVEL
1183,15204018,15204016.0,Vlit504018,Blaisun-Member,2.0
1184,15204019,15204016.0,Vlit504019,Trupchun-Member,2.0
1185,15204020,0.0,Vlit504020,Agnelli-Formation,1.0
1186,15204021,0.0,Vlit504021,Adnet-Kalk,1.0
1187,15204022,0.0,Vlit504022,Hierlatz-Kalk,1.0
1188,15204023,0.0,Vlit504023,Alv-Brekzie,1.0
1189,15204024,0.0,Vlit504024,Kössen-Formation,1.0
1190,15204025,15204024.0,Vlit504025,Zirmenkopf-Kalk,2.0
1191,15204026,15204024.0,Vlit504026,Mitgel-Member,2.0
1192,15204027,15204024.0,Vlit504027,Ramoz-Member,2.0
1193,15204028,15204024.0,Vlit504028,Schesaplana-Member,2.0
1194,15204029,15204024.0,Vlit504029,Alplihorn-Member,2.0
1195,15204030,0.0,Vlit504030,Hauptdolomit-Gruppe,1.0
1196,15204031,15204030.0,Vlit504031,Murtèr-Plattenkalk,2.0
1197,15204032,15204030.0,Vlit504032,Murteret-Dolomit,2.0
1198,15204033,15204030.0,Vlit504033,Diavel-Formation,2.0
1199,15204034,15204030.0,Vlit504034,Quattervals-Formation,2.0
1200,15204035,15204034.0,Vlit504035,Crappa-Mala-Mergel,3.0
1201,15204036,15204034.0,Vlit504036,Pra-Grata-Member,3.0
1202,15204037,15204030.0,Vlit504037,Müschauns-Dolomit,2.0
1203,15204038,0.0,Vlit504038,Raibl-Gruppe,1.0
1204,15204039,15204038.0,Vlit504039,Fanez-Formation,2.0
1205,15204040,15204039.0,Vlit504040,Valbella-Member,3.0
1206,15204041,15204039.0,Vlit504041,Fanez-Dolomit,3.0
1207,15204042,15204039.0,Vlit504042,Mezdi-Member,3.0
1208,15204043,15204039.0,Vlit504043,Cluozza-Member,3.0
1209,15204044,15204039.0,Vlit504044,Stugl-Member,3.0
1210,15204045,15204038.0,Vlit504045,Mingèr-Formation,2.0
1211,15204046,15204045.0,Vlit504046,Mingèr-Dolomit,3.0
1212,15204047,15204045.0,Vlit504047,Mora-Member,3.0
1213,15204048,0.0,Vlit504048,Garone-Formation,1.0
1214,15204049,0.0,Vlit504049,Arlberg-Formation,1.0
1215,15204050,0.0,Vlit504050,Partnach-Formation,1.0
1216,15204051,0.0,Vlit504051,Altein-Formation,1.0
1217,15204052,15204051.0,Vlit504052,Parai-Alba-Member,2.0
1218,15204053,0.0,Vlit504053,Prosanto-Formation,1.0
1219,15204054,0.0,Vlit504054,Vallatscha-Formation,1.0
1220,15204055,15204054.0,Vlit504055,Tiaun-Brekzie,2.0
1221,15204056,15204054.0,Vlit504056,Vallatscha-Member,2.0
1222,15204057,15204054.0,Vlit504057,Turettas-Member,2.0
1223,15204058,15204054.0,Vlit504058,Landwasser-Member,2.0
1224,15204059,15204148.0,Vlit504059,S-charl-Formation,2.0
1225,15204060,15204059.0,Vlit504060,Sertig-Member,2.0
1226,15204061,15204059.0,Vlit504061,Ravais-ch-Member,2.0
1227,15204062,15204148.0,Vlit504062,Reifling-Formation,2.0
1228,15204063,15204148.0,Vlit504063,Ducan-Formation,2.0
1229,15204064,15204063.0,Vlit504064,Trochitendolomit-Member,2.0
1230,15204065,15204063.0,Vlit504065,Brachiopodenkalk-Member,2.0
1231,15204066,15204063.0,Vlit504066,Eisendolomit-Member,2.0
1232,15204067,15204063.0,Vlit504067,Gracilis-Member,2.0
1233,15204068,15204148.0,Vlit504068,Gutenstein-Formation,2.0
1234,15204069,0.0,Vlit504069,Reichenhall-Formation,1.0
1235,15204070,0.0,Vlit504070,Fuorn-Formation,1.0
1236,15204071,15204070.0,Vlit504071,Punt-la-Drossa-Member,2.0
1237,15204072,15204070.0,Vlit504072,Pflanzenquarzit,2.0
1238,15204073,15204070.0,Vlit504073,Unteres Member der Fuorn-Formation,2.0
1239,15204074,0.0,Vlit504074,Val-Müstair-Gruppe,1.0
1240,15204075,15204074.0,Vlit504075,Chazforà-Formation,2.0
1241,15204076,15204075.0,Vlit504076,Tuors-Member,3.0
1242,15204077,15204075.0,Vlit504077,Val-Püra-Member,3.0
1243,15204078,0.0,Vlit504078,Präbichl-Formation,1.0
1244,15204079,15204074.0,Vlit504079,Ruina-Formation,2.0
1245,15204080,15204079.0,Vlit504080,Sandhubel-Member,3.0
1246,15204081,15204079.0,Vlit504081,Bellaluna-Member,3.0
1321,15204082,15204121.0,Vlit504082,Mönchalp-Augengneis,4.0
1322,15204083,15204120.0,Vlit504083,Tschuggen-Augengneis,4.0
1323,15204084,15204120.0,Vlit504084,Güstizia-Gneis,4.0
1324,15204085,15204135.0,Vlit504085,Plasseggen-Augengneis,4.0
1325,15204086,0.0,Vlit504086,Trias des Ostalpins,1.0
3747,15204087,0.0,Vlit504087,Dogger des Ostalpins,1.0
3748,15204088,0.0,Vlit504088,Malm des Ostalpins,1.0
3749,15204089,0.0,Vlit504089,Kreide des Ostalpins,1.0
3750,15204090,0.0,Vlit504090,Lias des Ostalpins,1.0
3751,15204091,0.0,Vlit504091,Kristallin des Ostalpins,1.0
3752,15204092,15204091.0,Vlit504092,Nair-Porphyroid,2.0
3753,15204093,15204091.0,Vlit504093,Lavatèra-Brekzie,2.0
3754,15204094,15204091.0,Vlit504094,Varaina-Schiefer,2.0
3755,15204095,15204091.0,Vlit504095,Sprenkel-Schiefer,2.0
3756,15204096,0.0,Vlit504096,Fedoz-Gneiskomplex,1.0
3757,15204097,15205128.0,Vlit504097,Fedoz-Metagabbro,3.0
3758,15204098,15205128.0,Vlit504098,Maloja-Orthogneis,3.0
3759,15204099,0.0,Vlit504099,Maloja-Gneiskomplex,1.0
3760,15204100,15204099.0,Vlit504100,Ur-Brekzie,4.0
3761,15204101,15204091.0,Vlit504101,Tschima-da-Flix-Granit,2.0
4526,15204102,15204134.0,Vlit504102,Err-Granodiorit,4.0
4527,15204103,15204128.0,Vlit504103,Postvariszische Diabasgänge,2.0
4528,15204104,15204120.0,Vlit504104,Flüela-Augnengneis,4.0
4529,15204105,15204119.0,Vlit504105,Dorfberg-Gneis,3.0
4530,15204106,15204016.0,Vlit504106,Chaschauna-Brekzie,4.0
4531,15204107,15204135.0,Vlit504107,Sesvenna-Augengneis,4.0
4532,15204108,15204132.0,Vlit504108,Vaüglia-Granodiorit,3.0
4533,15204109,15204047.0,Vlit504109,Döss-Radond-Vulkanite,5.0
4534,15204110,15204089.0,Vlit504110,Augsten-Brekzie,2.0
4535,15204111,15204128.0,Vlit504111,Piz-Trovat-Metarhyolit,2.0
4536,15204112,15204128.0,Vlit504112,Sass-Queder-Metarhyolith,2.0
4537,15204113,15204135.0,Vlit504113,La-Rösa-Orthogneis,4.0
4538,15204114,15204136.0,Vlit504114,Carale-Paraschiefer,4.0
4539,15204115,15204089.0,Vlit504115,Gosau-Gruppe,2.0
4540,15204116,15204137.0,Vlit504116,Morteratsch-Serpentinit,4.0
4541,15204117,15204120.0,Vlit504117,Forun-Augengneis,4.0
4542,15204118,15204120.0,Vlit504118,Kesch-Augengneis,4.0
4543,15204119,15204091.0,Vlit504119,prävariszisches polyzyklisches Grundgebirge des Ostalpins,2.0
4544,15204120,15204119.0,Vlit504120,«Jüngere Orthogneise»,3.0
4545,15204121,15204119.0,Vlit504121,«Ältere Orthogneise»,3.0
4546,15204122,15204135.0,Vlit504122,Val-Rude-Orthogneis,4.0
4547,15204123,15204134.0,Vlit504123,Corvatsch-Granodiorit,4.0
4548,15204124,15204134.0,Vlit504124,Julier-Granodiorit,4.0
4549,15204125,15204134.0,Vlit504125,Sasso-Rosso-Granodiorit,4.0
4550,15204126,15204054.0,Vlit504126,Lavinèr-Brekzie,3.0
4551,15204127,15204090.0,Vlit504127,Haupter-Brekzie,3.0
4552,15204128,0.0,Vlit504128,Permo-Karbon des Ostalpins,1.0
4553,15204130,15204086.0,Vlit504130,Buffalora-Gruppe,2.0
4554,15204132,15204091.0,Vlit504132,Variszische Intrusiva des Ostalpins,2.0
4555,15204133,15204132.0,Vlit504133,alkalische Intrusiva des Ostalpins,3.0
4556,15204134,15204132.0,Vlit504134,kalkalkalische Intrusiva des Ostalpins,3.0
4557,15204135,15204119.0,Vlit504135,prävariszische Orthogneise des Ostalpins,3.0
4558,15204136,15204119.0,Vlit504136,prävariszische Paragneise des Ostalpins,3.0
4559,15204137,15204119.0,Vlit504137,prävariszische Grüngesteine des Ostalpins,3.0
4560,15204138,15204030.0,Vlit504138,Uglix-Plattenkalk,3.0
4561,15204139,15204133.0,Vlit504139,Parait-Chavagl-Granit,4.0
4562,15204140,15204001.0,Vlit504140,Clavadatsch-Brekzie,3.0
4563,15204141,15204134.0,Vlit504141,Corno-di-Campo-Granodiorit,4.0
4564,15204142,15204134.0,Vlit504142,Campocologno-Gabbro,4.0
4565,15204143,15204135.0,Vlit504143,Celerina-Orthogneis,4.0
4566,15204144,15204091.0,Vlit504144,Tonale-Schiefer,2.0
5180,15204145,15204038.0,Vlit504145,Gips der Raibl-Gruppe,2.0
5181,15204146,15204038.0,Vlit504146,Rauwacke der Raibl-Gruppe,2.0
5182,15204147,15204049.0,Vlit504147,Rifffazies der Arlberg-Formation,2.0
5183,15204148,0.0,Vlit504148,Alpiner Muschelkalk,1.0
5843,15204149,15204038.0,Vlit504149,Raibl-Gr.: Dolomit,2.0
5844,15204150,15204030.0,Vlit504150,Hauptdolomit-Gr.: bituminöse Dolomitbrekzie,2.0
6442,15204151,15204038.0,Vlit504151,Raibl-Gruppe der Zentralschweizer Klippen,2.0
1247,15205001,0.0,Vlit505001,Dolin-Gruppe,1.0
1248,15205002,15205001.0,Vlit505002,Dolin-Kalkbrekzie,2.0
1249,15205003,0.0,Vlit505003,Roisan-Zone,1.0
1250,15205004,0.0,Vlit505004,Arolla-Serie,1.0
1251,15205005,15205112.0,Vlit505005,Mont-Collon-Komplex,3.0
1252,15205006,15205111.0,Vlit505006,Orthogneis der Arolla-Gruppe,3.0
1253,15205007,0.0,Vlit505007,Valpelline-Serie,1.0
1254,15205008,0.0,Vlit505008,Castel-di-Sotto-Ton,1.0
1255,15205009,0.0,Vlit505009,Pontegana-Konglomerat,1.0
1256,15205010,0.0,Vlit505010,Gruppe des Lombardischen Gompholit,1.0
1257,15205011,15205010.0,Vlit505011,Lucino-Konglomerat,2.0
1258,15205012,15205011.0,Vlit505012,Cagno-Sandstein,3.0
1259,15205013,15205010.0,Vlit505013,Val-Grande-Sandstein,2.0
1260,15205014,15205010.0,Vlit505014,Prestino-Pelite,2.0
1261,15205015,15205010.0,Vlit505015,Como-Konglomerat,2.0
1262,15205016,15205015.0,Vlit505016,Malnate-Sandstein,3.0
1263,15205017,15205015.0,Vlit505017,Rio-dei-Gioghi-Pelite,3.0
1264,15205018,15205010.0,Vlit505018,Chiasso-Formation,2.0
1265,15205019,15205018.0,Vlit505019,Villa-Olmo-Konglomerat,3.0
1266,15205020,0.0,Vlit505020,Ternate-Formation,1.0
1267,15205021,0.0,Vlit505021,Brenno-Formation,1.0
1268,15205022,0.0,Vlit505022,Prella-Konglomerat,1.0
1269,15205023,0.0,Vlit505023,Gruppe des Lombardischen Flysch,1.0
1270,15205024,15205023.0,Vlit505024,Bergamo-Flysch,2.0
1271,15205025,15205023.0,Vlit505025,Coldrerio-Flysch,2.0
1272,15205026,15205023.0,Vlit505026,Torre-Konglomerat,2.0
1273,15205027,15205023.0,Vlit505027,Varesotto-Flysch,2.0
1274,15205028,0.0,Vlit505028,Gruppe der Scaglia Lombarda,1.0
1275,15205029,15205028.0,Vlit505029,Scaglia Rossa Lombarda,2.0
1276,15205030,15205028.0,Vlit505030,Scaglia Bianca Lombarda,2.0
1277,15205031,15205028.0,Vlit505031,Scaglia Variegata Lombarda,2.0
1278,15205032,0.0,Vlit505032,Maiolica Lombarda,1.0
1279,15205033,0.0,Vlit505033,Lombardische Radiolarit-Gruppe,1.0
1280,15205034,15205033.0,Vlit505034,Rosso ad Aptici,2.0
1281,15205035,0.0,Vlit505035,Calcari a bivalvi planctonici,1.0
1282,15205036,0.0,Vlit505036,Rosso Ammonitico Lombardo,1.0
1283,15205037,15205036.0,Vlit505037,Grenzposidonienschichten,2.0
1284,15205038,0.0,Vlit505038,Morbio-Formation,1.0
1285,15205039,0.0,Vlit505039,Besazio-Kalk,1.0
1286,15205040,0.0,Vlit505040,Moltrasio-Formation,1.0
1287,15205041,15205040.0,Vlit505041,Molino-Member,2.0
1288,15205042,0.0,Vlit505042,Saltrio-Formation,1.0
1289,15205043,0.0,Vlit505043,Macchia Vecchia,1.0
1290,15205044,0.0,Vlit505044,Broccatello d'Arzo,1.0
1291,15205045,0.0,Vlit505045,Albenza-Formation,1.0
1292,15205046,0.0,Vlit505046,Zu-Kalk,1.0
1293,15205047,0.0,Vlit505047,Tremona-Formation,1.0
1294,15205048,0.0,Vlit505048,Brecce Retiche,1.0
1295,15205049,0.0,Vlit505049,Riva-di-Solto-Tonstein,1.0
1296,15205050,0.0,Vlit505050,Hauptdolomit,1.0
1297,15205051,0.0,Vlit505051,Pizzella-Mergel,1.0
1298,15205052,0.0,Vlit505052,Cunardo-Formation,1.0
1299,15205053,0.0,Vlit505053,Meride-Formation,1.0
1300,15205054,15205053.0,Vlit505054,Kalkschieferzone,2.0
1301,15205055,15205053.0,Vlit505055,Cassina-Bank,2.0
1302,15205056,15205053.0,Vlit505056,Cava Superiore,2.0
1303,15205057,15205053.0,Vlit505057,Cava Inferiore,2.0
1304,15205058,0.0,Vlit505058,San-Giorgio-Dolomit,1.0
1305,15205059,15205058.0,Vlit505059,Val-Serrata-Tuffite,2.0
1306,15205060,0.0,Vlit505060,Besano-Formation,1.0
1307,15205061,0.0,Vlit505061,San-Salvatore-Dolomit,1.0
1308,15205062,0.0,Vlit505062,Bellano-Formation,1.0
1309,15205063,0.0,Vlit505063,Servino,1.0
1310,15205064,0.0,Vlit505064,Verrucano Lombardo,1.0
1311,15205065,0.0,Vlit505065,Permische Vulkanite,1.0
1312,15205066,15205065.0,Vlit505066,Granophyr,2.0
1313,15205067,15205065.0,Vlit505067,Andesit und Dazit,2.0
1314,15205068,15205065.0,Vlit505068,Basalt,2.0
1315,15205069,15205065.0,Vlit505069,Basaler Tuf,2.0
1316,15205070,0.0,Vlit505070,Manno-Formation,1.0
3762,15205071,0.0,Vlit505071,Tertiär des Südalpins,1.0
3763,15205072,0.0,Vlit505072,Kreide des Südalpins,1.0
3764,15205073,0.0,Vlit505073,Malm des Südalpins,1.0
3765,15205074,0.0,Vlit505074,Dogger des Südalpins,1.0
3766,15205075,0.0,Vlit505075,Lias des Südalpins,1.0
3767,15205076,0.0,Vlit505076,Trias des Südalpins,1.0
3768,15205077,0.0,Vlit505077,Permo-Karbon des Südalpins,1.0
3769,15205078,0.0,Vlit505078,Kristallin des Südalpins,1.0
3770,15205079,15205078.0,Vlit505079,Variszische Intrusiva des Südalpins,2.0
3771,15205080,15205079.0,Vlit505080,San-Bernardo-Gneis,3.0
3772,15205081,15205078.0,Vlit505081,Prävariszische Metasedimente des Südalpins,2.0
3773,15205082,15205081.0,Vlit505082,Stabbiello-Gneis,3.0
3774,15205083,15205081.0,Vlit505083,Giumello-Gneis,3.0
3775,15205084,15205081.0,Vlit505084,Ceneri-Gneis,3.0
3776,15205085,15205078.0,Vlit505085,Proterozoische und paläozoische Mafite und Ultramafite des Südalpins,2.0
3777,15205086,15205111.0,Vlit505086,Mont-Morion-Granit,3.0
3778,15205087,15205111.0,Vlit505087,Pointe-d'Otemma-Granodiorit,3.0
3779,15205088,15205111.0,Vlit505088,Bouquetins-Quarzdiorit,3.0
3780,15205089,15205007.0,Vlit505089,Tête-de-Valpelline-Phyllit,2.0
3781,15205090,15205004.0,Vlit505090,«Série Rubanée»,2.0
3782,15205091,15205112.0,Vlit505091,Sassa-Metagabbro,3.0
3783,15205092,0.0,Vlit505092,Maia-Metagabbro,1.0
3784,15205093,0.0,Vlit505093,Losone-Schiefer,1.0
3785,15205094,15205135.0,Vlit505094,Pizzo-Leone-Gneis,4.0
3786,15205095,15205134.0,Vlit505095,Fornale-Gabbro,4.0
3787,15205096,15205004.0,Vlit505096,Matterhorn-Gabbro,2.0
3788,15205097,15205112.0,Vlit505097,Berrio-Gabbro,3.0
3789,15205098,15205001.0,Vlit505098,Grand-Dolin-Brekzie,2.0
3986,15205099,15205053.0,Vlit505099,Oberer Meride-Kalk,5.0
3987,15205100,15205053.0,Vlit505100,Unterer Meride-Kalk,5.0
3988,15205101,15205053.0,Vlit505101,Dolomit-Band (Meride),5.0
4341,15205102,15205001.0,Vlit505102,Kalk der Dolin-Gruppe,2.0
4342,15205103,15205001.0,Vlit505103,Dolomit der Dolin-Gruppe,2.0
4343,15205104,15205001.0,Vlit505104,Rauwacke der Dolin-Gruppe,2.0
4344,15205105,15205001.0,Vlit505105,Quarzit der Dolin-Gruppe,2.0
4345,15205106,15205006.0,Vlit505106,"Orthogneis der Arolla-Gruppe, leukokrat",4.0
4346,15205107,15205006.0,Vlit505107,"Orthogneis der Arolla-Gruppe, augig",4.0
4347,15205108,15205006.0,Vlit505108,"Orthogneis der Arolla-Gruppe, mylonitisch",4.0
4348,15205109,15205004.0,Vlit505109,"Gneis der Arolla-Gruppe, mylonitisch",2.0
4349,15205110,15205004.0,Vlit505110,"Gneis der Arolla-Gruppe, mikroaugig",2.0
4350,15205111,15205004.0,Vlit505111,Metagranitoide der Arolla-Gruppe,2.0
4351,15205112,15205004.0,Vlit505112,Metabasit der Arolla-Gruppe,2.0
4352,15205113,15205112.0,Vlit505113,"Metabasit der Arolla-Gruppe, mylonitisch",3.0
4353,15205114,15205112.0,Vlit505114,Prasinit der Arolla-Gruppe,3.0
4354,15205115,15205112.0,Vlit505115,Hornblendegabbro der Arolla-Decke,3.0
4355,15205116,15205112.0,Vlit505116,Ultramafitit der Arolla-Gruppe,3.0
4356,15205117,15205004.0,Vlit505117,Paragneiss der Arolla-Gruppe,2.0
4357,15205118,15205004.0,Vlit505118,Glimmerschiefer der Arolla-Gruppe,2.0
4358,15205119,15205007.0,Vlit505119,Mylonit der Valpelline-Gruppe,2.0
4359,15205120,15205007.0,Vlit505120,Amphibolit der Valpelline-Gruppe,2.0
4360,15205121,15205007.0,Vlit505121,Marmor der Valpelline-Gruppe,2.0
4361,15205122,15205007.0,Vlit505122,Migmatit der Valpelline-Gruppe,2.0
4362,15205123,15205003.0,Vlit505123,Roisan-Marmor,2.0
4524,15205124,15205128.0,Vlit505124,Musella-Granit,3.0
4525,15205125,15205128.0,Vlit505125,Sella-Granodiorit,3.0
4652,15205126,15205129.0,Vlit505126,Marinelli-Formation,3.0
4670,15205127,0.0,Vlit505127,Kristallin der Margna-Sella,1.0
4567,15205128,15205127.0,Vlit505128,Variszische Intrusiva der Margna-Sella,2.0
4568,15205129,15205127.0,Vlit505129,Prävariszisches Grundgebirge der Margna-Sella,2.0
4570,15205130,15205129.0,Vlit505130,"Prävariszische Metaarkose, Orthogneise",3.0
4571,15205131,0.0,Vlit505131,Orthogneis der Sesia-Decke,1.0
4573,15205132,0.0,Vlit505132,Glimmerschiefer der Sesia-Decke,1.0
4574,15205133,15205134.0,Vlit505133,Finero-Peridotit,4.0
4576,15205134,15205079.0,Vlit505134,Ivrea Mafischer Komplex,3.0
4579,15205135,15205081.0,Vlit505135,Zona Dioritico-Kinzigitica,3.0
4583,15205136,15205078.0,Vlit505136,Prävariszische Orthogneise des Südalpins,2.0
4585,15205137,15205023.0,Vlit505137,Pontida-Formation,3.0
1317,15206001,0.0,Vlit506001,Periadriatische Vulkanite,1.0
1318,15206002,0.0,Vlit506002,Novate-Intrusiva,1.0
1319,15206003,0.0,Vlit506003,Bergell-Intrusiva,1.0
1320,15206004,0.0,Vlit506004,Adamello-Intrusiva,1.0
3790,15206005,15206006.0,Vlit506005,Melirolo-Augengneis,3.0
3791,15206006,15206003.0,Vlit506006,Bergell-Granodiorit,2.0
3792,15206007,15206003.0,Vlit506007,Bergell-Tonalit,2.0
3793,15206008,15206007.0,Vlit506008,Monte-Bassetta-Quarzdiorit,3.0
3794,15206009,15206007.0,Vlit506009,Sorico-Tonalit,3.0
3795,15206010,15206007.0,Vlit506010,Jorio-Tonalit,3.0
3796,15206011,15206006.0,Vlit506011,Val-Masino-Granodiorit,3.0
3797,15206012,15206003.0,Vlit506012,Alpe-Cameraccio-Granodiorit,2.0
3798,15206013,15206003.0,Vlit506013,Monte-Rosso-Mikrogranit,2.0
3799,15206014,15206003.0,Vlit506014,Zocca-Aplit,2.0
3800,15206015,15206002.0,Vlit506015,San-Fedelino-Granit,2.0
3801,15206016,0.0,Vlit506016,Informelle Zuordnung,1.0
3802,15206017,15206020.0,Vlit506017,"Tektonische Brekzie, undifferenziert",3.0
3803,15206018,15206017.0,Vlit506018,Lochsiten-Kalk,4.0
3804,15206019,15206017.0,Vlit506019,Salleren-Brekzie,4.0
3805,15206020,15206016.0,Vlit506020,"Lithologische Einheit, undifferenziert",2.0
3806,15206021,15206030.0,Vlit506021,"Gips, undifferenziert",4.0
3807,15206022,15206030.0,Vlit506022,"Rauwacke, undifferenziert",4.0
3808,15206023,15206030.0,Vlit506023,"Dolomit, undifferenziert",4.0
3809,15206024,15202016.0,Vlit506024,"Ganggesteine, undifferenziert",2.0
3989,15206025,15206034.0,Vlit506025,"Lias, undifferenziert",4.0
3990,15206026,15206034.0,Vlit506026,"Dogger, undifferenziert",4.0
3991,15206027,15206034.0,Vlit506027,"Malm, undifferenziert",4.0
3992,15206028,15206034.0,Vlit506028,"Kreide, undifferenziert",4.0
3993,15206029,15206034.0,Vlit506029,"Trias, undifferenziert",4.0
3994,15206030,15206020.0,Vlit506030,"Sedimentgestein, undifferenziert",3.0
3995,15206031,15206020.0,Vlit506031,"Kristallingestein, undifferenziert",3.0
3996,15206032,15206031.0,Vlit506032,"Granit, undifferenziert",4.0
3997,15206033,15206016.0,Vlit506033,"Stratigraphische Einheit, undifferenziert",2.0
3998,15206034,15206033.0,Vlit506034,"Mesozoikum, undifferenziert",3.0
3999,15206035,15206078.0,Vlit506035,"Rhyolit, undifferenziert",4.0
4000,15206036,15206020.0,Vlit506036,"Grüngestein, undifferenziert",3.0
4001,15206037,15206036.0,Vlit506037,"Amphibolit, undifferenziert",4.0
4002,15206038,15206048.0,Vlit506038,Quarzgang,4.0
4003,15206039,15206048.0,Vlit506039,Aplit,4.0
4004,15206040,15206048.0,Vlit506040,Pegmatit,4.0
4005,15206041,15206036.0,Vlit506041,"Prasinit, undifferenziert",4.0
4006,15206042,15206036.0,Vlit506042,"Serpentinit, undifferenziert",4.0
4007,15206043,15206024.0,Vlit506043,Mineralisierter Gang,3.0
4008,15206044,15206048.0,Vlit506044,Mikrogranit,4.0
4009,15206045,15206034.0,Vlit506045,"Rhétien, undifferenziert",4.0
4010,15206046,15206030.0,Vlit506046,Biogener Kalk (Eozän),4.0
4011,15206047,15206049.0,Vlit506047,Rodingit,4.0
4012,15206048,15206024.0,Vlit506048,Saurer Gang,3.0
4013,15206049,15206024.0,Vlit506049,Basischer Gang,3.0
4014,15206050,15206036.0,Vlit506050,"Eklogit, undifferenziert",4.0
4015,15206051,15206031.0,Vlit506051,"Mylonit, undifferenziert",4.0
4016,15206052,15206031.0,Vlit506052,Kalksilikatfels,4.0
4017,15206053,15206031.0,Vlit506053,"Mamor, undifferenziert",4.0
4018,15206054,15206030.0,Vlit506054,"Sedimentäre Brekzie, undifferenziert",4.0
4019,15206055,15206033.0,Vlit506055,"Paläozoikum, undifferenziert",3.0
4020,15206056,15206033.0,Vlit506056,"Känozoikum, undifferenziert",3.0
4021,15206057,15206036.0,Vlit506057,Ultramafische Gesteine,4.0
4323,15206058,15206020.0,Vlit506058,"Verwitterter Fels, undifferenziert",3.0
4324,15206059,15206036.0,Vlit506059,"Ophikalzit, undifferenziert",4.0
4325,15206060,15206036.0,Vlit506060,"Talkschiefer, undifferenziert",4.0
4326,15206061,15206048.0,Vlit506061,"Mikrodiorit, undifferenziert",4.0
4327,15206062,15206030.0,Vlit506062,"Quarzit, undifferenziert",4.0
4328,15206063,15206036.0,Vlit506063,"Fuchsit-Zoisitschiefer, undifferenziert",4.0
4329,15206064,15206030.0,Vlit506064,"Konglomerat, undifferenziert",4.0
4207,15206065,15206036.0,Vlit506065,"Glaukophanschiefer, undifferenziert",4.0
4331,15206066,15206020.0,Vlit506066,"Bündnerschiefer, undifferenziert",3.0
4332,15206067,15206031.0,Vlit506067,"Augengneis, undifferenziert",4.0
4363,15206068,15206072.0,Vlit506068,"Granatglimmerschiefer, undifferenziert",5.0
4365,15206069,15206072.0,Vlit506069,"Albit-Muskowitschiefer, undifferenziert",5.0
4366,15206070,15206031.0,Vlit506070,"Gneis, undifferenziert",4.0
4367,15206071,15206031.0,Vlit506071,"Graphitschiefer, undifferenziert",4.0
4370,15206072,15206031.0,Vlit506072,"Glimmerschiefer, undifferenziert",4.0
4338,15206073,15206031.0,Vlit506073,"Garbenschiefer, undifferenziert",4.0
4339,15206074,15206031.0,Vlit506074,"Diorit, undifferenziert",4.0
4340,15206075,15206031.0,Vlit506075,"Gabbro, undifferenziert",4.0
4575,15206076,15206031.0,Vlit506076,"Orthogneis, undifferenziert",4.0
4667,15206077,15206031.0,Vlit506077,"Paragneis, undifferenziert",4.0
4595,15206078,15206020.0,Vlit506078,"Vulkanische Gesteine, undifferenziert",3.0
4602,15206079,15206078.0,Vlit506079,"Basalt, undifferenziert",4.0
4578,15206080,15206055.0,Vlit506080,"Karbon, undifferenziert",4.0
4572,15206081,15206036.0,Vlit506081,"Chloritschiefer, undifferenziert",4.0
4598,15206082,15206031.0,Vlit506082,"Phyllit, undifferenziert",4.0
4600,15206083,15206031.0,Vlit506083,"Quarzphyllit, undifferenziert",4.0
4601,15206084,15206066.0,Vlit506084,"Bündnerschiefer, kalkig",4.0
4603,15206085,15206066.0,Vlit506085,"Bündnerschiefer, tonig",4.0
4590,15206086,15206031.0,Vlit506086,"Migmatit, undifferenziert",4.0
4599,15206087,15206031.0,Vlit506087,"Tonalit, undifferenziert",4.0
4581,15206088,15206031.0,Vlit506088,"Syenit, undifferenziert",4.0
4671,15206089,15206031.0,Vlit506089,"Tektonit, undifferenziert",4.0
4668,15206090,15206031.0,Vlit506090,"Hornfels, undifferenziert",4.0
4591,15206091,15206031.0,Vlit506091,"Hornblendegneis, undifferenziert",4.0
4582,15206092,15206031.0,Vlit506092,"Biotit-Plagioklasgneis, undifferenziert",4.0
4649,15206093,15206031.0,Vlit506093,"Bändergneis, undifferenziert",4.0
4655,15206094,15206031.0,Vlit506094,"Zweiglimmergneis, undifferenziert",4.0
4594,15206095,15206031.0,Vlit506095,"Phyllitgneis, undifferenziert",4.0
4650,15206096,15206057.0,Vlit506096,"Peridotit, undifferenziert",5.0
4651,15206097,15206037.0,Vlit506097,"Bänder- und Schollenamphibolit, undifferenziert",5.0
4669,15206098,15206037.0,Vlit506098,"Granatamphibolit, undifferenziert",5.0
4653,15206099,15206049.0,Vlit506099,"Diabasgang, undifferenziert",4.0
4654,15206100,15206055.0,Vlit506100,"Perm, undifferenziert",4.0
4672,15206101,15206053.0,Vlit506101,"Kalkmarmor, undifferenziert",5.0
4656,15206102,15206053.0,Vlit506102,"Dolomitmarmor, undifferenziert",5.0
4657,15206103,15206055.0,Vlit506103,"Permokarbon, undifferenziert",4.0
4658,15206104,15206030.0,Vlit506104,"Kalkschiefer, undifferenziert",4.0
4659,15206105,15206030.0,Vlit506105,"Sandstein, undifferenziert",4.0
4660,15206106,15206030.0,Vlit506106,"Tonschiefer, undifferenziert",4.0
4661,15206107,15206030.0,Vlit506107,"Radiolarit, undifferenziert",4.0
4662,15206108,15206030.0,Vlit506108,"Kalkstein, undifferenziert",4.0
