OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,DESCRIPTION,GEOLCODE
110,{386374C1-1D67-40A0-9902-FFE14849BD4B},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Rigi-Fm.: Radiolaritreiche Nagelfluh,15200325
111,{3F136BAA-6F35-4549-A69B-6AD088118957},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,USM-III,15200326
112,{21E49579-DCF6-462E-9D89-CDF52C6AF93F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Sommersberg-Nagelfluh,15200327
113,{77072A93-55F2-4D34-88B6-455EA7EAB3A2},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Sommersberg-Nagelfluh: Brendenbach-Mergel,15200328
114,{43C6FCF8-37E5-4397-94FD-9DD0ECF6C187},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,USM-II,15200329
212,{1036FA62-D911-403A-A446-386B1F013E5E},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Twannbach-Fm.,15200001
217,{1378A0CB-44C2-49F5-B4F3-3D5A3CA6C115},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Reuchenette-Fm.,15200002
234,{6D9C3611-631E-48EA-AF89-83645D402982},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Courgenay-Fm.,15200003
252,{E2DC6C85-1A4E-41AD-A29B-C9EBC79BD065},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Vellerat-Fm.,15200004
261,{3999C562-26BC-48C8-80AE-58E2C9AEAC89},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,St-Ursanne-Fm.,15200005
273,{8A18D6FE-3E2C-4FCD-83C9-EEB2BD098101},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Bärschwil-Fm.,15200006
278,{364E8555-0B0D-4EA0-96D2-5CFA1A4628C1},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Ifenthal-Fm.,15200007
291,{CE92FE48-9515-47E3-8B32-198C83EC1A5A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Hauptrogenstein,15200008
316,{CC132EBB-E39B-4135-B2F7-BC24DD372E67},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Passwang-Fm.,15200009
327,{3754DAB0-0EA3-45A1-8B02-ED723C357E8D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Opalinus-Ton,15200010
329,{2FCB933E-7852-471C-9D3B-88DD65B4A08C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Staffelegg-Fm.,15200011
211,{0DE44BD9-0F8C-4C8A-AAEB-A4914AADF617},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Juragebirge: Malm,15200012
214,{FECDA01B-10FD-4862-B035-EE96C7F0FE60},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Twannbach-Fm.: Vouglans-Mb.,15200013
215,{51F5B39E-B458-4EB3-AE28-62E0016BBC40},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Twannbach-Fm.: Chailley-Mb.,15200014
216,{B8743B6A-60DE-4D8A-87B0-C3EE45F153F2},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Twannbach-Fm.: Oberer Virgula-Mergel,15200015
219,{843A8205-A695-4689-90D9-E7171B10F9EA},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Reuchenette-Fm.: Chevenez-Mb.: Grenznerineen-Bk.,15200016
220,{CDABC262-DFEA-4043-B66F-31F2DB50F735},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Reuchenette-Fm.: Chevenez-Mb.: Cladocoropsis-Kalk,15200017
221,{A50D940C-6F7E-4685-930B-97B085D98542},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Reuchenette-Fm.: Chevenez-Mb.: Unterer Virgula-Mergel,15200018
223,{78378E14-1283-47D2-916D-0AA04CBBCA41},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Reuchenette-Fm.: Courtedoux-Mb.,15200019
224,{6083E7F0-2DED-4017-85DA-279E2AC8C303},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Reuchenette-Fm.: Banné-Mb.,15200020
225,{531BC112-6821-4550-B35B-6DE99F8B349B},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Reuchenette-Fm.: Vabenau-Mb.,15200021
226,{409C51F3-7F87-4672-B35C-9633200642C7},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Reuchenette-Fm.: Vabenau-Mb.: Creugenat-Sch.,15200022
227,{C1122FD2-F8B9-42B3-BD51-019A6B686060},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Etiollets-Fm.,15200023
228,{4A9B9B43-7706-4F9E-90CE-4CEBFDDACBFD},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Etiollets-Fm.: Complexe récifal,15200024
229,{1DF562E7-871E-46F9-A268-2FF4845D18CE},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Etiollets-Fm.: Couvaloup-Mb.,15200025
235,{F56074E3-0C92-4EEF-85DF-1F973BC89A86},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Courgenay-Fm.: Porrentruy-Mb.,15200026
236,{CDBC39DB-98E6-4BDA-B1C8-E656A1823FDC},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Courgenay-Fm.: La-May-Mb.,15200027
254,{A073FDE7-BC96-4B1C-9354-967B1BA0D1F8},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6.0,Vellerat-Fm.: Oolithe-Rousse-Mb.,15200028
253,{F189D6B8-0E70-45F4-A8AE-1522D6B6C8AC},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6.0,Vellerat-Fm.: Bure-Mb.,15200029
255,{833BEC34-2F71-4362-BC80-95BFEAA288DC},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6.0,Vellerat-Fm.: Hauptmumienbank-Mb.,15200030
256,{779698BE-06BE-4C98-BDBA-2B00771454F5},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6.0,Vellerat-Fm.: Röschenz-Mb.,15200031
258,{24836775-D9A0-45D2-BFB3-4BEE9BE6B238},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6.0,Vellerat-Fm.: Vorbourg-Mb.,15200032
262,{EEEF3FF0-C0BB-46C8-A72D-84422870137A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,St-Ursanne-Fm.: Tiergarten-Mb.,15200033
263,{C9544D85-C7BB-49CC-A41D-3AC3DCBA470C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,St-Ursanne-Fm.: Buix-Mb.,15200034
264,{01B6B3C2-A87E-4709-B579-83E309C22F9E},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,St-Ursanne-Fm.: Chestel-Mb.,15200035
265,{6F126389-CF8D-4FD0-B504-A5AF96F40F02},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,St-Ursanne-Fm.: Chestel-Mb.: Caquerelle-Pisolith,15200036
266,{FBC0E869-6783-4052-AA5A-C594665B3745},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,St-Ursanne-Fm.: Grellingen-Mb.,15200037
267,{FDC383EE-8983-44B4-ACFA-68DBA6DED6F7},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Pichoux-Fm.,15200039
274,{7A5C000E-6ABE-41DF-BE86-4F3E57B6E9FA},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Bärschwil-Fm.: Liesberg-Mb.,15200040
275,{D84E7BEF-EB29-4677-8C8D-2B33EE9B6D51},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Bärschwil-Fm.: Sornetan-Mb.,15200041
276,{7C2C56A1-5D30-4186-BA65-90C35DC30FD3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Bärschwil-Fm.: Renggeri-Mb.,15200042
279,{73D22BC0-4554-4E1F-8AC8-5A77A001D2D8},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Ifenthal-Fm.: Graitery-Mb.,15200043
280,{5A6A839A-D7D7-45CA-AA30-CC6AD4B35DA2},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Ifenthal-Fm.: Herznach-Mb.,15200044
281,{60238524-E7E2-4812-891B-4FADEA9CC946},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Ifenthal-Fm.: Herznach-Mb.: Schellenbrücke-Bk.,15200045
282,{351C1D9F-E159-4F8D-8C95-6C056584F596},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Ifenthal-Fm.: Bollement-Mb.,15200046
283,{114F9705-2E7B-4F39-A96B-98FDB9B9DC85},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Ifenthal-Fm.: Ängistein-Mb.,15200047
284,{F8CD7D6C-1986-46B0-8139-9487BF115928},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Ifenthal-Fm.: Ängistein-Mb.: Unter-Erli-Bk.,15200048
285,{DC026D05-37C8-4039-A71A-F6A4D8F15DBD},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Ifenthal-Fm.: Bözen-Mb.,15200049
286,{71E973DB-4685-4F39-943F-A246DD809144},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Ifenthal-Fm.: Saulcy-Mb.,15200050
289,{E648D069-F98B-4556-8228-A1DA2714F2C4},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Ifenthal-Fm.: Schelmenloch-Mb.,15200051
290,{7BD0F128-5908-4C4D-ADF2-C67EC1316625},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Ifenthal-Fm.: Schelmenloch-Mb.: Anwil-Bk.,15200052
287,{7A200D9D-CE7B-482A-8483-72A3D7DC59D9},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Ifenthal-Fm.: Châtillon-Mb.,15200053
288,{3989BB06-E8A1-4932-B64F-C3ED7B94654A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Ifenthal-Fm.: St-Brais-Mb.,15200054
277,{066C5964-EB99-4394-9576-6EDBCA1EA5A6},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Juragebirge: Dogger,15200055
328,{B7945B5C-C16A-40EE-90BA-A19650DCDEC7},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Juragebirge: Lias,15200056
293,{E0222593-3B3E-4FC4-AAF8-D8936C596FD6},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Hauptrogenstein: Spatkalk,15200057
294,{2CF2D474-06D2-473C-9FC0-D3BC73CD4F01},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Hauptrogenstein: Pierre-Blanche,15200058
296,{51A35CAF-9395-4225-AE2B-70F01E6EE833},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Hauptrogenstein: Movelier-Sch.,15200059
297,{EDED6D4C-BED0-44F8-80A2-E75DC827BFEB},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Hauptrogenstein: Grande Oolithe,15200060
302,{D944511B-5E8D-4DE1-90AA-251B50E9C9B0},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Hauptrogenstein: Obere Acuminata-Sch.,15200061
305,{51E097CC-72C9-482A-846A-A4001AF48558},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Hauptrogenstein: Oolithe Subcompacte,15200062
309,{A01A6D65-6B6C-4026-98EF-BC1CD8DBCD2B},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Passwang-Fm.: Grenchenberg-Mb.,15200063
319,{2B5CB204-4AE9-408A-8E44-3B3F915BB9DB},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Passwang-Fm.: Rothenfluh-Mb.,15200064
320,{8100EAA6-E8F3-401A-8AFE-64096FC72F79},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Passwang-Fm.: Brüggli-Mb.,15200065
321,{6558A0E4-BB23-43E9-AE64-3EBF3CA8526F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Passwang-Fm.: Brüggli-Mb.: Humphriesi-Sch.,15200066
322,{0F158D03-1B9A-40D0-BAFE-B19747A44A8F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Passwang-Fm.: Waldenburg-Mb.,15200067
323,{C9452992-C74A-4C4A-B336-AE786EF545DE},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Passwang-Fm.: Hirnichopf-Mb.,15200068
324,{B60E6AA1-2C71-426D-9C1B-A050D9A324D2},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Passwang-Fm.: Hauenstein-Mb.,15200069
325,{7CBC4A0A-F1CA-4988-B496-9816D7141FE8},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Passwang-Fm.: Sissach-Mb.,15200070
330,{AE613EE4-6B73-4160-B2C4-82BDFCFCAC95},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Gross-Wolf-Mb.,15200071
331,{15510721-1AA2-4726-B92B-A15881364D19},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Staffelegg-Fm.: Gross-Wolf-Mb.: Eriwis-Bk.,15200072
332,{6AF30B10-B15F-4372-947F-576A092C6513},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Staffelegg-Fm.: Gross-Wolf-Mb.: Erlimoos-Bk.,15200073
333,{4A859837-91A6-4693-8661-7A3CD088101D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Staffelegg-Fm.: Gross-Wolf-Mb.: Gipf-Bk.,15200074
334,{40EAD4BC-1F40-45BF-8B77-CDD37E066FAF},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Rietheim-Mb.,15200075
335,{5F97F2FF-98A2-4958-80AA-22837192EC03},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Staffelegg-Fm.: Rietheim-Mb.: Unterer Stein,15200076
336,{4F225001-1BA7-494A-AD12-964933B91771},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Rickenbach-Mb.,15200077
338,{254A21C3-5DA5-40A0-B166-475B89C6E40C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Rickenbach-Mb.: Müsenegg-Bk.,15200078
337,{F06212CA-D16B-405A-9901-8C4485349B4F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Breitenmatt-Mb.,15200079
339,{60D1255A-EFEC-4B41-A0E6-EF90EE617C7D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Staffelegg-Fm.: Breitenmatt-Mb.: Trasadingen-Bk.,15200080
340,{CFC76B1E-C140-4835-8051-02FFCD63DACD},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Grünschholz-Mb.,15200081
341,{3DAF3C35-08C8-43F3-9EBB-B2CE7F73034F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Frick-Mb.,15200082
343,{2B7E5EEF-22EB-435B-A90D-C7102F2A11E5},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Mont-Terri-Mb.,15200083
342,{7B942FCD-69D3-4B6D-BC21-E7ADBAAFB139},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Fasiswald-Mb.,15200084
344,{8C5E905E-7738-4492-AFAA-46BF841BA617},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Weissenstein-Mb.,15200085
345,{3B882DC9-011C-4F6C-ACBA-DD267956543C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Beggingen-Mb.,15200086
346,{C8B55B4A-277B-4283-A7BA-62A5242249AF},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Staffelegg-Fm.: Beggingen-Mb.: Gächlingen-Bk.,15200087
347,{BD6E3C75-4DAA-4B8A-BA0A-F5E28285E7F3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Staffelegg-Fm.: Beggingen-Mb.: Schleitheim-Bk.,15200088
348,{7C05E9D1-908A-4CCB-AD51-655EE908C0C0},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Staffelegg-Fm.: Schambelen-Mb.,15200089
349,{7A7E43D6-B9B3-4E87-99B5-BDD802C2163F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Staffelegg-Fm.: Schambelen-Mb.: Hallau-Bk.,15200090
168,{CB3E2230-69FD-441A-BD59-EB13A79F6137},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,1.0,Juragebirge: Siderolithikum,15200091
190,{C05749A8-80FA-4220-BD59-680DE8FCBA19},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Gorges-de-l'Orbe- und Vallorbe-Mb.,15200092
191,{B544A3AE-6F72-4E05-B8B6-BE02AE1A43A3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Rocher-des-Hirondelles-Fm.: Vallorbe-Mb.,15200093
192,{82F390A6-8D4F-4DC5-8325-D93F6E59E4BA},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Rocher-des-Hirondelles-Fm.: Rivière-Mb.,15200094
194,{D9920F40-8E5C-48C3-B4D4-13E82573E121},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Gorges-de-l'Orbe-Fm.,15200096
204,{DA7DE187-6423-4D64-A472-2C7D7215A721},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Pierre-Châtel- Vions- und Chambotte-Fm.,15200097
205,{E53EB48C-F518-4A8B-B863-8B03A814474C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Chambotte-Fm.,15200098
206,{A5D4BBFC-FA29-49AA-B95E-487EDCAAA273},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Chambotte-Fm.: Guiers-Mb.,15200099
207,{B1B551A3-2250-408B-87B8-3B6DA8C1DD9E},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Vions-Fm.,15200100
208,{24939B70-6583-4399-8A0C-576B442D9DEC},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Pierre-Châtel-Fm.,15200101
230,{5699E4F4-9D2C-4DA6-BC05-6C69A1B4E190},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Burghorn-Fm.,15200102
231,{74F6C7EF-64C3-44D1-B6A3-DE845CCF7761},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Burghorn-Fm.: Wettingen-Mb.,15200103
232,{A735C8B6-FBE4-417C-B283-6E25C40DC04D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Burghorn-Fm.: Baden-Mb.,15200104
243,{C57F8DD6-66EE-4A36-B542-193EFD8F7F97},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Villigen-Fm.,15200105
244,{6A2677E3-9900-4308-9F6F-1C4289344F36},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Villigen-Fm.: Wangental-Mb.,15200106
245,{62BF50E3-D501-4B6F-8917-1414FD7576EF},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Villigen-Fm.: Letzi-Mb.,15200107
246,{9E5A6E0A-5A73-4A36-8DD8-B7722E972C76},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6.0,Villigen-Fm.: Knollen-Bk.,15200108
247,{975A68B1-F6B2-4120-A983-BDB7E64BE6DC},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Villigen-Fm.: Küssaburg-Mb.,15200109
248,{1F03A14B-F879-4A67-8BE6-7DD458A1B0B3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Villigen-Fm.: Wangen-Mb.,15200110
249,{DBC651D8-92A0-4235-8A47-8945410E8F11},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Villigen-Fm.: Hornbuck-Mb.,15200111
250,{CDC29681-D50E-4F46-9B6E-BA692DF61896},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Villigen-Fm.: Crenularis-Mb.,15200112
251,{CB8B5D16-A755-4B26-A96D-D06862710A96},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Villigen-Fm.: Geissberg-Mb.,15200113
268,{3D4E9DB0-454B-4797-89F6-EBAFD34A733B},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Wildegg-Fm.,15200114
269,{49733B40-708E-429C-8E99-E245C9E35E8C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Wildegg-Fm.: Effingen-Mb.,15200115
270,{4031DDD6-138D-47F8-8A7E-0D0FF34B43F5},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Wildegg-Fm.: Effingen-Mb.: Gerstenhübel-Bk.,15200116
272,{FE4AB3D7-1ED6-4134-AF26-EC92C7F5EE13},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Wildegg-Fm.: Birmenstorf-Mb.,15200117
259,{BF48FC39-2B89-4255-B301-C6696A1C0D61},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Günsberg-Fm.,15200118
260,{14CBA356-CFB5-4843-B07D-A866A549AC0A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,6.0,Günsberg-Fm.: Moutier-Korallenkalk,15200119
310,{25C82ACA-6531-48AA-8084-1C5B41803B84},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Klingnau-Fm.,15200120
311,{3EE78563-02E3-41D6-B168-3CADD6F89AFB},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Klingnau-Fm.: Knorri-Ton,15200121
312,{1AAA0C1D-03F6-4593-A1E2-E814E942F7B2},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Klingnau-Fm.: Wuerttembergica-Sch.,15200122
314,{0B685107-0E5B-4829-B22D-0CB69CA44BB2},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Klingnau-Fm.: Parkinsoni-Sch.: Subfurcatum-Bk.,15200123
