OBJECTID,UUID,LITSTRAT_FORMATION_BANK,GEOL_MAPPING_UNIT,CHRONO_TOP,CHRONO_BASE,LITHO_MAIN,LITHO_SEC,LITHO_TER,CORRELATION
6335,{8FB2567F-D99E-48F8-B250-1283674DD5DC},,15202596.0,15001044.0,15001046.0,15111238.0,15111052.0,,15285027.0
6336,{FF710630-B32E-4CA6-8116-9C49C6E495D7},15253020.0,15202597.0,15001037.0,15001037.0,15111102.0,,,15285027.0
6658,{EF7686A7-B5A9-415F-B6AB-22209721C1DB},,15202598.0,15001075.0,15001075.0,15111614.0,15111589.0,15111505.0,15285043.0
6659,{C61339B0-5935-404F-A471-D654C162FFF3},15253126.0,15202599.0,15001067.0,15001067.0,15111214.0,,,15285039.0
6660,{F95CEFF6-92E6-4889-9DDF-953AF115CB0F},15253126.0,15202600.0,15001067.0,15001067.0,15111229.0,,,15285039.0
6661,{4BF9A0A4-6511-4F13-BBA7-553D92F7C0C8},,15202601.0,15001075.0,15001075.0,15111089.0,15111186.0,15111044.0,15285043.0
6662,{41216894-BD67-441D-AF74-06DD9F5B041E},15253205.0,15202602.0,15001093.0,15001093.0,15111573.0,15111561.0,15111357.0,15287003.0
6663,{F1C538AA-2FEE-4FB8-82C6-30715AFA90A5},,15202603.0,15001058.0,15001058.0,15111186.0,15111132.0,15111044.0,15285029.0
6664,{FFBE214D-21F6-4EBD-AF76-57B64BDB5663},15253056.0,15202604.0,15001045.0,15001045.0,15111123.0,15111028.0,15111074.0,15285027.0
1010,{263FE0CE-037D-46C2-BED4-C1DDA3D97416},15251015.0,15200438.0,15001059.0,15001059.0,15111116.0,,,15285036.0
1011,{D67E22B7-449E-42A7-A4CE-67A591627230},15251016.0,15200439.0,15001059.0,15001059.0,15111052.0,,,15285036.0
1012,{E8C1A841-1812-40F9-8F2F-9EEC8AC52D3C},15251017.0,15200440.0,15001060.0,15001060.0,15111196.0,,,15285036.0
1013,{CBB2B55D-A0AB-4C12-A8B9-3A81466E7722},15251018.0,15200441.0,15001060.0,15001060.0,15111052.0,,,15285036.0
1014,{47BFC768-0D7E-47A4-97F4-D9A207533403},15251020.0,15200442.0,15001060.0,15001060.0,15111132.0,,,15285036.0
1015,{C4C0FEAC-BF13-4949-B37C-9E38C87FFFEF},15251021.0,15200443.0,15001060.0,15001060.0,15111142.0,,,15285036.0
1016,{CA65C74F-29E7-434F-A32B-633E760875F2},15251022.0,15200444.0,15001060.0,15001060.0,15111222.0,,,15285036.0
1017,{B228C8DB-CB51-4C2D-8B02-C1B2F1C6966A},15251002.0,15200445.0,15001034.0,15001037.0,15111186.0,,,15285028.0
1018,{20F34D53-6A6F-43C6-B161-8690A72E2D25},15251003.0,15200446.0,15001034.0,15001037.0,15111220.0,,,15285028.0
1019,{F025FC08-0AF4-405B-9A73-A3B6A09AE64C},15251005.0,15200447.0,15001034.0,15001040.0,15111196.0,,,15285028.0
1020,{C06CBF39-0183-468D-A45D-70B5A1882329},15251008.0,15200448.0,15001034.0,15001037.0,15111215.0,15111132.0,,15285028.0
1021,{23A005CC-0CE5-4293-9C5D-E6E4D7080B2F},15251006.0,15200449.0,15001034.0,15001037.0,15111186.0,15111132.0,,15285028.0
1022,{773965DC-27E9-4155-9274-254847741DB6},15251047.0,15200450.0,15001063.0,15001063.0,15111133.0,,,15285037.0
1023,{DEEEF9B1-9B2F-433F-B281-5E6EBE059724},15251048.0,15200451.0,15001063.0,15001063.0,15111132.0,,,15285037.0
1024,{BBF5F8DB-6FBE-4ACA-AA4B-20C13C390A49},15251056.0,15200452.0,15001064.0,15001064.0,15111229.0,,,15285037.0
1025,{D9ABB32B-5A78-4FA6-A35D-F061BA373E2B},15251057.0,15200453.0,15001064.0,15001064.0,15111198.0,15111132.0,,15285037.0
1028,{278EDC7B-878C-4370-AC41-7F2CD9670308},15251074.0,15200456.0,15001068.0,15001068.0,15111196.0,,,15285039.0
1029,{FDFE0C74-AFBC-4D1A-A1C2-A635B9492B17},15251099.0,15200457.0,15001068.0,15001069.0,15111240.0,,,15285039.0
1030,{B34D782C-A62E-4AFE-94F2-B803CA0D59D0},15251101.0,15200458.0,15001069.0,15001069.0,15111236.0,15111203.0,,15285039.0
1031,{AAEEA971-F2E3-41DA-988E-45D7A4D1B124},15251102.0,15200459.0,15001069.0,15001069.0,15111239.0,,,15285039.0
1032,{5020DA39-A296-4C70-BBA3-AE8AD7DC3C8E},15251121.0,15200460.0,15001069.0,15001069.0,15111240.0,,,15285039.0
1033,{5A0E40DC-552C-4988-BFC2-294C517EBC29},15251266.0,15200461.0,15001087.0,15001087.0,15111277.0,,,15285050.0
1034,{8F2DE8EF-576E-477D-82CC-67A86A396627},15251269.0,15200462.0,15001087.0,15001087.0,15111186.0,,,15285054.0
1035,{1DB6197C-B614-4BA5-AE85-ED54D27CA203},15251272.0,15200463.0,15001089.0,15001089.0,15111082.0,,,15285054.0
1036,{3651A1E5-DF29-4FCA-AB4B-59726F856D41},15251255.0,15200464.0,15001087.0,15001087.0,15111203.0,15111196.0,,15285050.0
1037,{D66FB1CF-0054-4141-8F81-80F2B119ABBD},15251299.0,15200465.0,15001124.0,15001129.0,15111398.0,,,15287008.0
1038,{C083A840-2195-498B-86F6-0283FB988D81},15251314.0,15200466.0,15001091.0,15001136.0,15111537.0,15111630.0,,15287009.0
1039,{88EB6273-96B1-4FAD-B9F0-69B4E0B13289},15251246.0,15200467.0,15001086.0,15001086.0,15111277.0,,,15285050.0
1040,{C6801985-37AC-4303-98F1-529214BAE883},15251247.0,15200468.0,15001086.0,15001086.0,15111135.0,,,15285050.0
1041,{279651D3-26BA-4F7F-A15B-421EDFB327F7},15251078.0,15200469.0,15001067.0,15001067.0,15111229.0,,,15285039.0
1042,{FDFF3704-4658-4932-AE58-038C1A2F9B40},15251080.0,15200470.0,15001067.0,15001068.0,15111132.0,15111186.0,,15285039.0
1043,{3797661C-6AC2-4D0B-8F46-404679D81193},15251081.0,15200471.0,15001068.0,15001068.0,15111196.0,15111132.0,,15285039.0
1044,{450A83A8-8BE3-4236-A12F-F82E0124350F},15251082.0,15200472.0,15001068.0,15001068.0,15111229.0,,,15285039.0
1045,{1E975656-E572-4562-BDB1-C0D73FA37746},15251083.0,15200473.0,15001068.0,15001068.0,15111186.0,15111132.0,,15285039.0
1046,{7A91100D-9F84-4601-A7A8-A27B79A9917F},15251084.0,15200474.0,15001068.0,15001068.0,15111132.0,15111221.0,,15285039.0
1047,{51239A60-2B14-48EC-8B7E-D46C3F5DABD6},15251091.0,15200475.0,15001067.0,15001068.0,15111255.0,,,15285039.0
1048,{252FC7C1-AAB9-4DE7-8D71-49ED73F68950},15251092.0,15200476.0,15001068.0,15001069.0,15111255.0,,,15285039.0
1049,{67132D36-C216-4EA5-A154-0EB0A769334F},15251105.0,15200477.0,15001068.0,15001069.0,15111229.0,,,15285039.0
1050,{6BE20E5A-38FB-4975-AFEF-4B3F920B3D34},15251133.0,15200478.0,15001069.0,15001069.0,15111177.0,15111221.0,,15285039.0
1051,{CFA84DC3-4075-4221-9B59-507ED04243E4},15251143.0,15200479.0,15001069.0,15001072.0,15111102.0,15111177.0,15111206.0,15285043.0
1052,{6C83C072-53E8-4B77-B4A8-B2C2C3CF566C},15251144.0,15200480.0,15001069.0,15001069.0,15111167.0,,,15285043.0
1053,{BBA62B6C-7401-4567-99C3-8A4AE0C31F17},15251145.0,15200481.0,15001071.0,15001071.0,15111148.0,,,15285043.0
1054,{D27AC18F-0963-462E-9DC6-9DA3933174E1},15251146.0,15200482.0,15001071.0,15001072.0,15111106.0,,,15285043.0
1055,{F13DA981-17F8-4916-96D9-37AA1AF84C70},15251147.0,15200483.0,15001071.0,15001072.0,15111146.0,,,15285043.0
1056,{1A7B59ED-48B7-4855-8540-A642EEC5337C},15251161.0,15200484.0,15001072.0,15001073.0,15111132.0,15111186.0,,15285043.0
1057,{AE348D5F-4F43-4A0D-B00C-7634AE754291},15251183.0,15200485.0,15001072.0,15001072.0,15111177.0,,,15285043.0
1058,{61294A31-A783-496D-97D4-6573A61A4CBD},15251184.0,15200486.0,15001072.0,15001073.0,15111177.0,,,15285043.0
1059,{02098AE3-1D41-4B83-A337-BE6384BFA3A4},15251185.0,15200487.0,15001073.0,15001073.0,15111206.0,15111177.0,,15285043.0
1060,{8D77863C-6176-4536-A106-E80FBCCA2292},15251186.0,15200488.0,15001073.0,15001073.0,15111206.0,15111132.0,,15285043.0
1061,{3FD7BF7B-6E41-45A7-A153-D6FE305B9A38},15251187.0,15200489.0,15001073.0,15001073.0,15111132.0,15111186.0,,15285043.0
1062,{6667D68B-3B08-4E32-A3EB-AABCB54950E4},15251188.0,15200490.0,15001073.0,15001073.0,15111137.0,,,15285043.0
1063,{2967ABED-0292-4EB2-B6FB-8ABDA6B13B8A},15251202.0,15200491.0,15001073.0,15001073.0,15111132.0,15111186.0,,15285043.0
1064,{7A4A60D5-4F6E-4C13-B401-8E393529387C},15251203.0,15200492.0,15001073.0,15001073.0,15111186.0,15111132.0,,15285043.0
1065,{E9DF3176-ADEE-45BE-888A-98AFDCC236DA},15251204.0,15200493.0,15001074.0,15001074.0,15111247.0,15111056.0,15111050.0,15285043.0
1066,{704F978A-FD65-4902-B1D4-935982C278B0},15251205.0,15200494.0,15001074.0,15001074.0,15111117.0,15111240.0,15111196.0,15285043.0
1067,{615EB9AC-F540-4321-BCB7-EB6F8B560895},15252072.0,15200495.0,15001022.0,15001022.0,15111028.0,15111044.0,,15285004.0
1068,{229FD152-C1E6-4971-8E38-3BE02AD677DB},15252075.0,15200496.0,15001025.0,15001025.0,15111039.0,15111044.0,15111132.0,15285004.0
1069,{382BA0B4-4931-41AA-A847-F2FE8B1F0536},15252076.0,15200497.0,15001025.0,15001025.0,15111132.0,15111044.0,15111037.0,15285004.0
1070,{09D2AD13-D3CA-4D34-B3A4-A22A79FAB8D9},15252077.0,15200498.0,15001025.0,15001025.0,15111039.0,,,15285004.0
1071,{0AD02504-5E9C-4F03-983A-D91D30A9AD0E},15259004.0,15200499.0,15001020.0,15001023.0,15111380.0,,,15283003.0
1072,{1469555C-DC54-4FCE-95C8-D29733BB2778},15259005.0,15200500.0,15001022.0,15001023.0,15111380.0,,,15283003.0
1073,{25E462FB-2107-45C7-B1B6-A2B577D481EF},15259006.0,15200501.0,15001022.0,15001022.0,15111380.0,,,15283003.0
1074,{A478D6E9-23D6-42A5-A0A4-9B5BB975F48D},15259007.0,15200502.0,15001023.0,15001023.0,15111380.0,,,15283003.0
2392,{2A1B502F-2FEC-4E3E-BD6B-53C976267B55},15253245.0,15202189.0,15001124.0,15001124.0,15111418.0,15111428.0,,15287008.0
2393,{C9152C9D-500F-4992-8ED1-8AA2AF582917},15253241.0,15202190.0,15001126.0,15001126.0,15111429.0,,,15287006.0
2394,{B232EB7D-3B69-4EAC-8B9C-F7048929C710},,15202191.0,15001124.0,15001091.0,15111002.0,,,15287008.0
2395,{C03F67AB-C01F-408E-B1FA-15B295C0FBC3},15253249.0,15202192.0,15001124.0,15001091.0,15111337.0,15111380.0,15111028.0,15287008.0
2396,{B4E472EA-976E-40D8-90C7-0CCB9A0F4D1C},15253250.0,15202193.0,15001124.0,15001091.0,15111615.0,15111510.0,,15287008.0
2397,{A9B6CC87-3982-4888-9001-AC51F037D12F},,15202194.0,15001128.0,15001136.0,15111510.0,15111565.0,,15287009.0
2398,{58D40751-D27F-43D3-A2D2-4FB85BAE05BF},15253252.0,15202195.0,15001119.0,15001136.0,15111560.0,15111537.0,15111630.0,15287009.0
2399,{36F50245-962D-47A7-8D3A-46C48315818C},15253253.0,15202196.0,15001119.0,15001136.0,15111510.0,,,15287009.0
2400,{CC360A4B-62EE-4E4F-81AE-2D27957577A6},15253254.0,15202197.0,15001119.0,15001136.0,15111537.0,15111527.0,15111565.0,15287009.0
2401,{B7E7E209-C022-4350-8AAE-1412766EEBB5},15253255.0,15202198.0,15001119.0,15001136.0,15111537.0,15111559.0,15111482.0,15287009.0
2402,{860C713E-EF15-496F-BEC5-EF20307B0CC7},15253258.0,15202199.0,15001091.0,15001136.0,15111406.0,15111411.0,,15287009.0
2403,{DED3A475-A65B-4925-B556-E45EC45B028F},15253256.0,15202200.0,15001091.0,15001136.0,15111537.0,15111573.0,,15287009.0
2404,{82AC3863-8856-4D2C-BC4D-A75915071CE4},15253257.0,15202201.0,15001119.0,15001136.0,15111510.0,15111559.0,15111565.0,15287009.0
3002,{EF51D576-9870-4ACC-AC48-631430B2BACF},15253194.0,15202202.0,15001120.0,15001120.0,15111410.0,15111560.0,,15287009.0
2405,{3B2F9195-27AB-46A7-B772-F2A007602DD0},15253182.0,15202203.0,15001120.0,15001120.0,15111358.0,,,15287003.0
3004,{B4076D22-1833-4880-A313-9BE69FC22B91},15253184.0,15202204.0,15001120.0,15001120.0,15111396.0,,,15287006.0
3005,{363590FE-9CF2-465A-980C-337766E997EF},15253185.0,15202205.0,15001120.0,15001120.0,15111404.0,15111474.0,,15287006.0
3006,{1BD15472-4B7E-42DB-832D-F0371729D27B},15253186.0,15202206.0,15001126.0,15001126.0,15111391.0,,,15287008.0
3007,{A78C9743-82CD-4950-B280-FE2831CA9C89},15253187.0,15202207.0,15001126.0,15001126.0,15111391.0,,,15287008.0
3010,{EBAC82FA-F3BC-481F-B804-0BC12319A803},15253190.0,15202210.0,15001091.0,15001136.0,15111549.0,15111579.0,15111537.0,15287009.0
3011,{0D689AF9-2C50-4709-A85C-A38CA01E10B4},15253188.0,15202211.0,15001134.0,15001134.0,15111529.0,15111410.0,,15287009.0
3012,{D7767001-D9AA-4830-B316-916E593B3D4F},15253192.0,15202212.0,15001134.0,15001134.0,15111533.0,,,15287009.0
3013,{ACCA07CF-F576-4DC3-8D71-E0E1AE70C919},15253193.0,15202213.0,15001134.0,15001134.0,15111635.0,,,15287009.0
3014,{C418C4C7-F992-4049-A426-709022BF1DCB},15253189.0,15202214.0,15001134.0,15001134.0,15111529.0,15111410.0,,15287009.0
3015,{D722DE21-C8CC-493E-8A80-3D764E394A95},15253196.0,15202215.0,15001110.0,15001120.0,15111352.0,,,15287003.0
3063,{E1C6C2AB-4451-447C-96D2-145CF29F7F29},15253199.0,15202216.0,15001120.0,15001120.0,15111391.0,,,15287003.0
3017,{014114E1-E10C-42DB-8D0D-5265E504C492},15253200.0,15202217.0,15001120.0,15001120.0,15111391.0,15111404.0,,15287003.0
3018,{A93A304C-3C77-4B48-BEEA-6D8C2D5454E2},15253201.0,15202218.0,15001134.0,15001134.0,15111516.0,15111524.0,,15287009.0
3019,{6D32F8EE-2B43-4108-B904-A95675801B6F},15253202.0,15202219.0,15001134.0,15001134.0,15111533.0,,,15287009.0
2406,{20AFB3C5-39D2-412F-BF45-1D22C1485E98},,15202220.0,15001110.0,15001110.0,15111389.0,,,15287004.0
2407,{0250806A-187E-4641-8F43-4BA28BF0E009},15253317.0,15202221.0,15001115.0,15001115.0,15111397.0,,,15287004.0
2408,{D4B5BD5A-E629-4C11-B5F6-951649027AA5},15253316.0,15202222.0,15001110.0,15001110.0,15111398.0,,,15287004.0
2409,{DCD98670-BCF7-46F7-976A-DD5A6CF5B8AE},15253320.0,15202223.0,15001110.0,15001110.0,15111431.0,,,15287004.0
2410,{3CACD541-9EB2-4A52-AAB7-DD10D78D25A2},15253315.0,15202224.0,15001110.0,15001110.0,15111394.0,,,15287004.0
2411,{9BCDDFE6-3EB1-4AA5-A444-626A272D3045},,15202225.0,15001110.0,15001120.0,15111389.0,,,15287005.0
2412,{2660B355-17A8-4976-9620-9A87194AB2BC},15253323.0,15202226.0,15001110.0,15001110.0,15111405.0,15111527.0,,15287005.0
2413,{DB88A758-0F2E-4896-B9F3-CDDAA4443FE9},15253324.0,15202227.0,15001110.0,15001120.0,15111410.0,,,15287005.0
2414,{BC449ECA-6524-4A59-822B-143DBBC87D00},15253321.0,15202228.0,15001110.0,15001120.0,15111398.0,15111516.0,,15287005.0
2415,{E41283F7-B759-424F-94BC-1EE55FBBCF1B},15253325.0,15202229.0,15001110.0,15001120.0,15111432.0,,,15287005.0
2416,{C6408D67-9DA5-4CF6-A725-759624F3309F},15253322.0,15202230.0,15001110.0,15001120.0,15111398.0,15111516.0,,15287005.0
2417,{D2DE44D0-5C67-47FF-85BA-81F6C1838FB1},,15202231.0,15001091.0,15001091.0,15111553.0,15111565.0,,15287007.0
2418,{02C7FC1C-B052-449A-862F-8BF36513209B},15253327.0,15202232.0,15001091.0,15001091.0,15111584.0,,,15287007.0
2419,{B522CF82-209A-4200-BA8F-43D127A3BE94},15253328.0,15202233.0,15001091.0,15001091.0,15111587.0,15111531.0,15111632.0,15287007.0
2420,{6669533C-4F57-4B23-84B5-4F0BC4DDC979},15253329.0,15202234.0,15001091.0,15001091.0,15111510.0,15111579.0,,15287007.0
2421,{AD9E3C3F-7E5E-4883-AE1B-B98D6165894E},15253331.0,15202235.0,15001091.0,15001091.0,15111531.0,15111588.0,15111630.0,15287007.0
3031,{E60C2DAB-4FC8-4EEA-BDCE-B7947512495F},15253332.0,15202236.0,15001091.0,15001091.0,15111584.0,15111551.0,15111630.0,15287007.0
3032,{26DD578C-ACA5-449A-A667-0AB0981C9986},15253333.0,15202237.0,15001091.0,15001091.0,15111510.0,15111582.0,15111587.0,15287007.0
3033,{DBCA107A-FADC-4714-8063-BD48498B92BE},15253334.0,15202238.0,15001091.0,15001091.0,15111579.0,15111550.0,15111587.0,15287007.0
2422,{E4C1A64B-5A1A-4956-B742-BFDBCE40507A},15253335.0,15202239.0,15001091.0,15001091.0,15111526.0,15111505.0,15111352.0,15287007.0
2423,{25D25773-9681-47A9-B2CB-CAF44750795F},15253338.0,15202240.0,15001147.0,15001148.0,15111527.0,15111520.0,,15287009.0
2424,{72826193-F7F0-4947-840D-C5B7F04A86E6},15253342.0,15202241.0,15001149.0,15001150.0,15111632.0,15111443.0,,15287009.0
2425,{0A5B5DBF-7B6D-40BE-A2D6-D9232B5E7720},15253347.0,15202242.0,15001091.0,15001136.0,15111510.0,15111565.0,15111537.0,15287009.0
2426,{E93AEB52-EAD4-4106-B22F-E85A72D02862},15253346.0,15202243.0,15001091.0,15001136.0,15111510.0,15111565.0,15111537.0,15287009.0
2427,{9A00820B-0E61-402C-9DFF-C0DBE95016FD},15253352.0,15202244.0,15001091.0,15001136.0,15111510.0,15111537.0,,15287009.0
3039,{C8A27FFE-E3C1-4358-B037-E69F4CF13763},,15202246.0,15001091.0,15001136.0,15111391.0,,,15287001.0
3040,{29B79D9F-0FC5-4B64-8898-A76B9EF1AD6F},,15202247.0,15001091.0,15001136.0,15111350.0,,,15287001.0
3041,{EA6B1D0A-E795-4CF4-A7B9-B4D7B5B7618B},,15202255.0,15001093.0,15001093.0,15111322.0,15111510.0,,15287001.0
2428,{C38942DC-D160-457F-AE4A-31E6DC319494},15253218.0,15202256.0,15001110.0,15001121.0,15111586.0,15111510.0,,15287003.0
2429,{DA277F14-6DF2-4C5F-8AE6-F8D5B60FA2EB},15253267.0,15202263.0,15001091.0,15001136.0,15111405.0,,,15287009.0
2430,{384F7537-5563-4C04-91CE-2D62F9BC66BB},15253309.0,15202264.0,15001091.0,15001136.0,15111537.0,,,15287009.0
2431,{87DE5F92-2FE9-46B3-ACEF-4BFFA0D2D2F3},15253308.0,15202265.0,15001136.0,15001136.0,15111510.0,,,15287009.0
1075,{CAE18CE7-19EC-4E65-AC9B-12EF7FAD0965},15252030.0,15200503.0,15001023.0,15001023.0,15111132.0,15111348.0,,15285005.0
1076,{F83E15C5-BABD-4D8C-AC3C-0719CCB8974E},15252031.0,15200504.0,15001023.0,15001023.0,15111186.0,15111102.0,15111348.0,15285005.0
1077,{C8733AFD-D775-4AD8-A9E3-014F29AF3B14},15252033.0,15200505.0,15001023.0,15001023.0,15111032.0,,,15285005.0
1078,{A51C8004-B42F-4AA8-A1A9-362707E77A61},15252039.0,15200506.0,15001022.0,15001022.0,15111380.0,,,15285005.0
1079,{EEB13E70-224A-49C9-99CB-4C1FB708E621},15252055.0,15200507.0,15001023.0,15001023.0,15111132.0,,,15285005.0
1080,{823D0C75-FE76-4FC2-B6DF-8E4B875CB0D0},15252057.0,15200508.0,15001023.0,15001023.0,15111343.0,,,15285005.0
1081,{1F1C7670-27B7-49DA-8CB7-60111BFDDA34},15252066.0,15200509.0,15001023.0,15001026.0,15111132.0,15111319.0,,15285005.0
1082,{F0C6FC1F-40C7-40CF-9D84-35AA2A3995E4},,15200510.0,15001020.0,15001023.0,15111132.0,,,15285005.0
1083,{8332CFAC-1759-4471-8895-A7E69A9FBFD8},15252012.0,15200511.0,15001021.0,15001021.0,15111216.0,15111132.0,15111044.0,15285005.0
1084,{C7776F0D-2F9B-4680-A88C-3515CA4695BE},15252090.0,15200512.0,15001025.0,15001025.0,15111133.0,15111070.0,,15285010.0
1085,{7ACB003F-0145-473A-8EC7-B685AE28F7D4},15252183.0,15200513.0,15001032.0,15001032.0,15111051.0,15111132.0,15111028.0,15285013.0
1086,{ACF0F9A2-EBDE-45D1-971A-CF5381EB2145},15252175.0,15200514.0,15001033.0,15001033.0,15111051.0,15111090.0,15111132.0,15285013.0
1087,{D8024AFE-F0F7-46D7-8E91-DEB5C17116D4},15252207.0,15200515.0,15001028.0,15001028.0,15111028.0,15111044.0,,15285013.0
1088,{B059088D-7E0F-44C1-9064-F35649D275F1},15252208.0,15200516.0,15001028.0,15001028.0,15111132.0,15111028.0,,15285013.0
1089,{AB7F0222-B8F2-418B-8CD1-3B5C7AFE646D},15252209.0,15200517.0,15001028.0,15001028.0,15111056.0,,,15285013.0
1090,{336A8FA4-3A8F-4B01-806F-79CD44F858C1},15252210.0,15200518.0,15001028.0,15001028.0,15111028.0,,,15285013.0
1091,{8A11ADE4-AF12-4DA2-AA2F-5797B44D34DA},15252211.0,15200519.0,15001028.0,15001028.0,15111044.0,,,15285013.0
1092,{2AAA12AA-26EC-4E2F-B82F-413E9414E142},15252212.0,15200520.0,15001028.0,15001028.0,15111051.0,15111056.0,15111030.0,15285013.0
1093,{47F1574B-B333-4EB6-851C-2ADE9F913255},15252212.0,15200521.0,15001028.0,15001028.0,15111030.0,,,15285013.0
1094,{389DF2EE-9152-47AE-8794-3EE04263B147},15252200.0,15200522.0,15001028.0,15001028.0,15111037.0,,,15285013.0
1095,{5593541A-4303-412D-9E13-AC7A304196D9},15252201.0,15200523.0,15001028.0,15001028.0,15111028.0,15111132.0,,15285013.0
1096,{27ED9B1B-A22E-4B8B-8DB1-8240FD11B33B},15252202.0,15200524.0,15001028.0,15001028.0,15111028.0,15111132.0,,15285013.0
1097,{66052B2D-E5A0-4C7D-8B4E-84E6C7D60E3E},15252203.0,15200525.0,15001028.0,15001028.0,15111032.0,15111132.0,,15285013.0
1098,{50863DEC-5D7B-44A7-A99D-49F0150C1BAD},15252204.0,15200526.0,15001028.0,15001028.0,15111132.0,15111030.0,15111056.0,15285013.0
1099,{0201DE54-6FCF-4F8A-BC28-AD6B78561F6B},15252127.0,15200527.0,15001028.0,15001028.0,15111030.0,15111132.0,,15285013.0
1100,{50D3F0B4-3463-4FB7-B30F-E134C89CD58D},15252168.0,15200528.0,15001032.0,15001032.0,15111028.0,15111044.0,15111102.0,15285013.0
1101,{52B86B4B-2D46-4005-A782-6EC38E52394E},15252169.0,15200529.0,15001028.0,15001032.0,15111158.0,15111028.0,,15285013.0
1102,{4113D41F-AD82-4A52-BE94-631BC5116A80},15252170.0,15200530.0,15001028.0,15001032.0,15111028.0,,,15285013.0
1103,{B9A18A43-84EC-4309-9C8D-213E8A76756A},15252173.0,15200531.0,15001031.0,15001031.0,15111028.0,15111044.0,15111132.0,15285013.0
1104,{25E38B68-6F30-4A98-900C-9E4D774FDC24},15252174.0,15200532.0,15001031.0,15001031.0,15111037.0,15111044.0,15111090.0,15285013.0
1105,{B1B9F017-F551-4469-9A31-46701ECAD115},15252176.0,15200533.0,15001033.0,15001033.0,15111028.0,15111044.0,15111132.0,15285013.0
1106,{AAA4B114-C260-41E2-B2F6-5C7B940A3284},15252177.0,15200534.0,15001033.0,15001033.0,15111044.0,15111090.0,15111037.0,15285013.0
1107,{413C23BD-8FF2-4D59-A84A-E11548F67AEF},15252178.0,15200535.0,15001033.0,15001033.0,15111028.0,15111090.0,,15285013.0
1108,{F0B2BDF4-1058-40BA-B125-C54563176032},15252119.0,15200536.0,15001031.0,15001031.0,15111059.0,15111158.0,,15285013.0
1109,{368C39BA-68C0-4D71-B274-3F1E2AC0337F},15252160.0,15200537.0,15001028.0,15001032.0,15111132.0,15111053.0,15111111.0,15285013.0
1110,{067BA1A6-1F76-4B94-9A2D-277515A987AF},15252197.0,15200538.0,15001031.0,15001034.0,15111030.0,,,15285013.0
1111,{CA6A59BA-AC33-4285-87D2-8025119181AE},15252194.0,15200539.0,15001031.0,15001031.0,15111132.0,15111056.0,15111028.0,15285013.0
1112,{F25F2398-8C17-4722-BE9A-CF45A6AABDC4},15252195.0,15200540.0,15001031.0,15001034.0,15111132.0,15111070.0,15111056.0,15285013.0
1113,{4CA6335F-F651-4B21-91E9-4231F54FCFC4},15252196.0,15200541.0,15001031.0,15001034.0,15111056.0,,,15285013.0
1114,{C4BD724B-F0D1-4BA6-8A5F-C660B001F909},15252187.0,15200542.0,15001031.0,15001031.0,15111032.0,15111044.0,,15285013.0
1115,{A883A928-343A-4DD7-8E9F-9DA4B2F79F1C},15252189.0,15200543.0,15001033.0,15001034.0,15111032.0,15111044.0,15111132.0,15285013.0
1116,{52173576-F156-4768-9AF9-52F5A758A63A},15252190.0,15200544.0,15001033.0,15001034.0,15111030.0,,,15285013.0
1117,{E6A9673C-6F44-43F4-9165-6AF9BAD35889},15252122.0,15200545.0,15001032.0,15001034.0,15111158.0,15111053.0,15111030.0,15285013.0
1118,{531532E2-3ABF-4C65-8757-675049A79857},15252123.0,15200546.0,15001032.0,15001032.0,15111044.0,,,15285013.0
1119,{A0FEE678-3A05-465A-ABF2-3DFA2FECE842},15252124.0,15200547.0,15001033.0,15001033.0,15111044.0,15111030.0,,15285013.0
1120,{67313415-E5DC-43F3-BB5B-5876E0C93182},15252156.0,15200548.0,15001031.0,15001031.0,15111172.0,15111070.0,,15285013.0
1121,{AB901E07-669F-4B9C-8E3B-5A31B5E4133A},15252121.0,15200549.0,15001031.0,15001031.0,15111565.0,15111044.0,,15285013.0
1122,{3DC38049-6C22-4EB8-A1B8-65D0923E0141},15252191.0,15200550.0,15001031.0,15001031.0,15111132.0,15111059.0,15111030.0,15285013.0
1123,{9CE9F14D-A2E3-4235-BE4C-B11ED37062A8},15252118.0,15200551.0,15001028.0,15001032.0,15111179.0,15111170.0,,15285013.0
1124,{A779FA89-A813-4C5A-8AB0-AFA9110BD117},15252117.0,15200552.0,15001032.0,15001032.0,15111186.0,15111277.0,,15285013.0
1125,{77D640B3-B2F4-40F3-A9B9-461A5C361DF2},15252146.0,15200553.0,15001034.0,15001034.0,15111189.0,,,15285018.0
1126,{E940A3BD-10C5-47DA-874E-98411702AA65},15252155.0,15200554.0,15001034.0,15001034.0,15111059.0,15111132.0,,15285018.0
1127,{EED973FD-F840-47E8-BA86-07555CB87B64},15252166.0,15200555.0,15001034.0,15001034.0,15111028.0,,,15285018.0
1128,{9F37B6F5-C543-4E9C-B04F-330AD72C6A43},15252167.0,15200556.0,15001034.0,15001034.0,15111028.0,,,15285018.0
1129,{0F257BF4-10E1-45D0-AEFE-D57A288490E3},15252082.0,15200557.0,15001025.0,15001025.0,15111133.0,,,15285010.0
1130,{888F7B76-7F9B-41B4-A376-5671BB475944},15252213.0,15200558.0,15001028.0,15001028.0,15111053.0,15111132.0,,15285013.0
